DATE,PM2.5(ug/m3),PM10(ug/m3),PARTICLES(per/L),AQI,HCHO(mg/m3),TVOC(mg/m3),TEMP,HUMI(%RH),TEMPUNIT
2025-01-13 00:00:41,0.4,0.7,113,1,0.21,0.77,72.1,57.1,F
2025-01-13 00:10:41,1.2,2.3,214,5,0.19,0.74,70.8,55.0,F
2025-01-13 00:20:41,1.5,2.6,235,6,0.19,0.74,69.4,56.1,F
2025-01-13 00:30:41,2.3,3.5,333,9,0.20,0.77,70.3,54.9,F
2025-01-13 00:40:41,2.4,3.8,370,9,0.21,0.79,70.8,53.8,F
2025-01-13 00:50:41,1.6,2.6,289,6,0.20,0.76,70.8,54.8,F
2025-01-13 01:00:41,0.8,1.1,199,3,0.20,0.77,71.0,56.1,F
2025-01-13 01:10:41,0.8,1.3,189,3,0.21,0.78,70.9,56.1,F
2025-01-13 01:20:41,0.9,1.6,217,3,0.21,0.78,71.0,56.0,F
2025-01-13 01:30:41,0.9,1.7,246,3,0.22,0.80,70.9,56.1,F
2025-01-13 01:40:41,1.2,2.1,194,4,0.21,0.78,70.9,56.1,F
2025-01-13 01:50:41,1.0,1.7,269,3,0.22,0.80,71.1,56.1,F
2025-01-13 02:00:41,0.9,1.5,224,3,0.22,0.82,71.0,56.0,F
2025-01-13 02:10:42,0.4,0.7,148,1,0.22,0.82,70.8,54.8,F
2025-01-13 02:20:42,0.4,0.8,88,1,0.22,0.80,70.8,56.1,F
2025-01-13 02:30:42,0.6,1.1,152,2,0.22,0.80,70.8,54.8,F
2025-01-13 02:40:42,0.6,1.1,158,2,0.22,0.82,70.9,54.8,F
2025-01-13 02:50:42,0.3,0.5,87,1,0.23,0.83,70.9,56.0,F
2025-01-13 03:00:42,0.6,0.8,146,2,0.23,0.83,70.8,54.8,F
2025-01-13 03:10:42,0.6,1.0,140,2,0.22,0.82,70.8,54.8,F
2025-01-13 03:20:42,0.3,0.8,107,1,0.22,0.81,70.8,54.8,F
2025-01-13 03:30:42,0.5,0.5,125,2,0.23,0.83,71.0,54.8,F
2025-01-13 03:40:42,0.6,1.1,156,2,0.23,0.84,70.7,54.8,F
2025-01-13 03:50:42,0.2,0.2,66,1,0.23,0.84,70.9,54.8,F
2025-01-13 04:00:42,0.6,0.8,158,2,0.23,0.83,70.8,54.8,F
2025-01-13 04:10:42,0.3,0.3,98,1,0.23,0.83,70.8,54.8,F
2025-01-13 04:20:42,0.4,0.7,127,1,0.24,0.85,70.7,54.8,F
2025-01-13 04:30:42,0.5,0.9,112,1,0.24,0.85,70.7,55.0,F
2025-01-13 04:40:42,0.5,0.6,136,1,0.24,0.86,70.8,54.8,F
2025-01-13 04:50:42,0.6,1.0,150,2,0.23,0.84,70.9,56.0,F
2025-01-13 05:00:43,0.3,0.5,106,1,0.23,0.84,70.6,54.8,F
2025-01-13 05:10:43,0.3,0.3,93,1,0.24,0.85,70.7,54.8,F
2025-01-13 05:20:43,0.4,0.8,95,1,0.24,0.86,70.6,54.8,F
2025-01-13 05:30:43,0.6,1.1,141,2,0.24,0.86,70.6,54.8,F
2025-01-13 05:40:43,0.3,0.4,67,1,0.24,0.85,70.8,56.0,F
2025-01-13 05:50:43,0.5,0.8,135,2,0.24,0.85,70.6,54.9,F
2025-01-13 06:00:43,0.2,0.3,45,1,0.24,0.85,70.7,56.0,F
2025-01-13 06:10:43,0.4,0.7,77,1,0.25,0.87,70.7,54.8,F
2025-01-13 06:20:43,0.3,0.5,93,1,0.24,0.86,70.6,54.9,F
2025-01-13 06:30:43,0.2,0.2,51,1,0.24,0.87,70.5,54.9,F
2025-01-13 06:40:43,0.5,0.8,106,1,0.24,0.85,70.7,54.9,F
2025-01-13 06:50:43,0.7,1.2,170,2,0.24,0.87,70.6,54.8,F
2025-01-13 07:00:43,0.5,0.9,119,2,0.25,0.88,70.6,54.9,F
2025-01-13 07:10:43,0.2,0.4,82,1,0.24,0.87,70.6,55.0,F
2025-01-13 07:20:43,0.7,1.2,184,2,0.24,0.86,70.6,54.9,F
2025-01-13 07:30:43,1.0,1.6,252,4,0.24,0.86,70.8,53.8,F
2025-01-13 07:40:43,0.7,1.1,163,2,0.23,0.82,70.8,56.1,F
2025-01-13 07:50:44,1.8,3.0,335,7,0.06,0.30,70.4,49.1,F
2025-01-13 08:00:44,0.8,1.2,223,3,0.15,0.63,69.9,52.7,F
2025-01-13 08:10:44,0.6,1.0,143,2,0.16,0.65,68.2,52.7,F
2025-01-13 08:20:44,0.6,0.8,164,2,0.15,0.64,66.9,51.5,F
2025-01-13 08:30:44,0.6,1.0,156,2,0.15,0.64,66.2,51.6,F
2025-01-13 08:40:44,0.6,1.1,152,2,0.15,0.62,65.5,50.4,F
2025-01-13 08:50:44,0.3,0.3,95,1,0.15,0.64,66.1,52.7,F
2025-01-13 09:00:44,1.0,1.9,242,4,0.16,0.65,67.5,51.5,F
2025-01-13 09:10:44,2.5,4.2,395,10,0.14,0.62,66.1,50.5,F
2025-01-13 09:20:44,2.2,4.0,338,9,0.15,0.63,66.5,52.8,F
2025-01-13 09:30:44,1.5,3.2,270,6,0.15,0.64,67.8,51.5,F
2025-01-13 09:40:44,1.0,1.3,256,4,0.17,0.67,68.5,52.6,F
2025-01-13 09:50:44,0.7,1.2,182,3,0.17,0.67,68.7,52.6,F
2025-01-13 10:00:44,0.9,1.9,231,3,0.18,0.72,68.9,52.6,F
2025-01-13 10:10:44,1.7,3.3,306,6,0.17,0.69,69.2,52.6,F
2025-01-13 10:20:44,1.2,2.2,195,5,0.18,0.71,69.4,52.7,F
2025-01-13 10:30:44,3.2,6.0,535,13,0.19,0.74,69.7,52.6,F
2025-01-13 10:40:45,5.2,9.7,862,21,0.18,0.71,69.8,52.7,F
2025-01-13 10:50:45,5.2,9.8,874,21,0.19,0.72,69.7,53.7,F
2025-01-13 11:00:45,4.3,8.2,728,17,0.18,0.72,69.9,53.7,F
2025-01-13 11:10:45,3.9,7.7,652,16,0.19,0.73,70.0,53.8,F
2025-01-13 11:20:45,3.4,6.3,516,14,0.18,0.72,70.0,54.9,F
2025-01-13 11:30:45,3.4,6.4,562,14,0.19,0.72,70.3,54.9,F
2025-01-13 11:40:45,3.4,6.2,533,13,0.19,0.72,70.3,54.9,F
2025-01-13 11:50:45,2.6,5.6,447,10,0.19,0.72,70.3,54.9,F
2025-01-13 12:00:45,4.7,8.6,755,19,0.18,0.71,70.4,56.0,F
2025-01-13 12:10:45,1.8,3.8,346,7,0.19,0.72,70.4,56.0,F
2025-01-13 12:20:45,21.7,37.5,3253,71,0.20,0.75,70.6,59.4,F
2025-01-13 12:30:45,12.7,22.4,1976,52,0.20,0.76,70.9,58.3,F
2025-01-13 12:40:45,8.7,15.8,1324,36,0.20,0.76,70.8,58.3,F
2025-01-13 12:50:45,4.6,8.5,719,18,0.21,0.78,71.1,57.1,F
2025-01-13 13:00:45,3.9,6.0,576,16,0.20,0.77,70.8,59.5,F
2025-01-13 13:10:45,2.0,3.8,422,8,0.20,0.77,70.9,57.2,F
2025-01-13 13:20:45,2.7,4.9,439,11,0.20,0.76,71.1,56.0,F
2025-01-13 13:30:46,3.4,6.5,536,14,0.20,0.76,71.2,56.1,F
2025-01-13 13:40:46,3.9,7.4,658,16,0.19,0.74,70.9,57.2,F
2025-01-13 13:50:46,2.6,4.8,424,10,0.20,0.75,71.1,58.3,F
2025-01-13 14:00:46,3.2,6.5,590,13,0.20,0.77,71.2,58.3,F
2025-01-13 14:10:46,3.4,6.5,652,14,0.20,0.76,71.3,58.3,F
2025-01-13 14:20:46,3.2,6.1,498,13,0.21,0.77,71.6,59.4,F
2025-01-13 14:30:46,4.2,7.8,650,17,0.21,0.77,71.6,60.6,F
2025-01-13 14:40:46,2.8,5.1,464,11,0.21,0.77,71.4,60.6,F
2025-01-13 14:50:46,2.9,5.3,448,11,0.22,0.82,71.5,60.6,F
2025-01-13 15:00:46,2.9,5.4,491,11,0.26,0.92,71.6,62.8,F
2025-01-13 15:10:46,3.2,6.0,551,13,0.29,0.99,71.8,64.0,F
2025-01-13 15:20:46,2.4,4.6,442,10,0.30,1.01,71.9,65.1,F
2025-01-13 15:30:46,3.3,6.3,527,13,0.29,0.98,72.0,66.2,F
2025-01-13 15:40:46,2.4,4.5,392,10,0.30,1.00,72.0,66.3,F
2025-01-13 15:50:46,4.3,8.8,655,17,0.29,0.97,72.1,65.1,F
2025-01-13 16:00:46,2.9,5.7,525,12,0.29,0.99,72.2,65.2,F
2025-01-13 16:10:47,1.9,3.3,342,7,0.27,0.92,70.9,61.8,F
2025-01-13 16:20:47,1.5,3.0,289,6,0.25,0.88,69.5,59.6,F
2025-01-13 16:30:47,4.2,7.7,658,17,0.24,0.85,68.5,58.4,F
2025-01-13 16:40:47,6.5,13.1,1140,26,0.22,0.81,67.7,58.5,F
2025-01-13 16:50:47,3.8,7.1,615,15,0.23,0.82,67.9,60.7,F
2025-01-13 17:00:48,2.8,5.3,508,11,0.23,0.83,69.1,59.5,F
2025-01-13 17:10:47,1.6,2.9,289,6,0.22,0.80,67.8,56.1,F
2025-01-13 17:20:47,1.4,2.3,243,5,0.24,0.85,68.0,57.2,F
2025-01-13 17:30:47,1.5,2.8,243,6,0.23,0.84,69.1,54.9,F
2025-01-13 17:40:47,1.2,2.4,174,4,0.24,0.86,69.6,56.1,F
2025-01-13 17:50:47,1.0,2.3,267,4,0.23,0.83,70.0,57.3,F
2025-01-13 18:00:47,0.8,1.6,200,3,0.22,0.81,69.2,56.0,F
2025-01-13 18:10:47,0.4,0.8,108,1,0.22,0.80,67.7,58.4,F
2025-01-13 18:20:47,1.2,2.2,254,4,0.22,0.80,69.0,60.6,F
2025-01-13 18:30:47,1.3,2.4,220,5,0.19,0.74,68.8,58.5,F
2025-01-13 18:40:47,2.2,4.1,347,9,0.17,0.69,67.5,59.5,F
2025-01-13 18:50:47,1.5,2.8,254,6,0.20,0.76,68.7,58.5,F
2025-01-13 19:00:48,1.7,3.0,314,7,0.18,0.71,68.7,57.2,F
2025-01-13 19:10:48,1.4,3.0,249,5,0.19,0.73,67.1,58.5,F
2025-01-13 19:20:48,0.9,1.1,194,3,0.22,0.80,68.4,57.3,F
2025-01-13 19:30:48,6.3,10.6,1012,26,0.19,0.74,68.9,58.3,F
2025-01-13 19:40:48,3.7,6.9,647,15,0.19,0.73,67.4,59.6,F
2025-01-13 19:50:48,95.9,165.0,14451,171,0.21,0.77,68.5,61.8,F
2025-01-13 20:00:48,28.7,48.6,4405,85,0.27,0.92,69.6,61.7,F
2025-01-13 20:10:48,17.7,29.7,2663,62,0.24,0.85,69.0,57.3,F
2025-01-13 20:20:48,10.1,17.3,1575,41,0.24,0.86,67.9,58.4,F
2025-01-13 20:30:48,7.0,11.6,1084,28,0.25,0.87,69.0,59.5,F
2025-01-13 20:40:48,8.6,14.4,1299,35,0.27,0.94,69.5,58.3,F
2025-01-13 20:50:48,6.6,11.6,1020,27,0.26,0.92,70.0,58.3,F
2025-01-13 21:00:48,3.2,6.0,497,13,0.28,0.95,70.3,56.0,F
2025-01-13 21:10:48,3.2,5.3,553,13,0.35,1.13,70.5,59.4,F
2025-01-13 21:20:48,2.6,4.5,432,10,0.31,1.02,70.9,60.6,F
2025-01-13 21:30:48,1.9,3.5,381,7,0.28,0.96,71.0,60.6,F
2025-01-13 21:40:48,1.7,3.1,335,7,0.29,0.97,70.9,59.4,F
2025-01-13 21:50:49,1.0,1.8,259,4,0.29,0.99,71.1,60.6,F
2025-01-13 22:00:49,1.1,2.0,180,4,0.30,1.00,71.3,60.7,F
2025-01-13 22:10:49,0.9,1.6,212,3,0.32,1.05,71.2,60.5,F
2025-01-13 22:20:49,0.6,0.9,127,2,0.30,1.01,71.4,59.4,F
2025-01-13 22:30:49,0.7,1.3,180,2,0.29,0.99,71.3,57.1,F
2025-01-13 22:40:49,0.9,1.6,216,3,0.30,1.00,71.1,57.2,F
2025-01-13 22:50:49,0.4,0.7,157,1,0.29,0.99,71.2,60.5,F
2025-01-13 23:00:49,1.0,1.6,242,4,0.29,0.98,71.0,61.7,F
2025-01-13 23:10:49,0.5,1.1,138,2,0.29,0.99,71.0,60.6,F
2025-01-13 23:20:49,0.5,0.8,117,2,0.29,0.99,71.3,60.6,F
2025-01-13 23:30:49,0.7,1.1,210,3,0.30,1.00,71.5,61.7,F
2025-01-13 23:40:49,0.5,0.8,146,2,0.30,1.00,71.4,60.5,F
2025-01-13 23:50:49,0.3,0.5,78,1,0.29,0.99,71.5,60.5,F
