DATE,PM2.5(ug/m3),PM10(ug/m3),PARTICLES(per/L),AQI,HCHO(mg/m3),TVOC(mg/m3),TEMP,HUMI(%RH),TEMPUNIT
2025-01-30 09:03:09,0.6,1.1,170,2,0.23,0.83,71.3,61.7,F
2025-01-30 09:13:09,0.9,1.5,218,3,0.23,0.82,71.3,61.7,F
2025-01-30 09:23:09,2.2,3.4,325,8,0.22,0.81,71.4,60.5,F
2025-01-30 09:33:09,2.2,3.8,351,9,0.23,0.82,71.4,62.9,F
2025-01-30 09:43:09,3.8,7.1,664,15,0.23,0.83,71.9,62.9,F
2025-01-30 09:53:09,3.6,6.5,565,14,0.23,0.84,71.7,62.8,F
2025-01-30 10:03:09,2.2,3.7,336,8,0.23,0.82,71.9,61.7,F
2025-01-30 10:13:09,2.1,3.9,404,8,0.23,0.83,71.9,62.8,F
2025-01-30 10:23:09,1.5,2.2,260,6,0.23,0.82,71.1,64.0,F
2025-01-30 10:33:09,0.9,1.3,223,3,0.23,0.83,71.2,64.0,F
2025-01-30 10:43:09,1.2,2.0,199,4,0.23,0.83,71.2,62.8,F
2025-01-30 10:53:09,0.7,1.3,193,2,0.23,0.83,71.3,62.8,F
2025-01-30 11:03:10,0.7,1.2,181,2,0.23,0.82,71.4,62.8,F
2025-01-30 11:13:10,0.3,0.5,98,1,0.23,0.82,71.5,61.7,F
2025-01-30 11:23:10,0.6,1.0,135,2,0.23,0.82,71.6,61.8,F
2025-01-30 11:33:10,1.3,2.3,205,5,0.22,0.81,71.7,60.5,F
2025-01-30 11:43:10,0.8,1.5,190,3,0.21,0.79,71.1,57.1,F
2025-01-30 11:53:10,0.4,0.6,109,1,0.21,0.79,70.9,57.1,F
2025-01-30 12:03:10,0.3,0.3,100,1,0.21,0.79,70.9,57.1,F
2025-01-30 12:13:10,0.5,0.9,139,2,0.21,0.79,71.0,58.3,F
2025-01-30 12:23:10,0.6,1.0,129,2,0.21,0.79,71.2,58.4,F
2025-01-30 12:33:10,0.3,0.6,67,1,0.21,0.79,71.1,58.3,F
2025-01-30 12:43:10,0.4,0.7,106,1,0.21,0.79,70.8,58.3,F
2025-01-30 12:53:10,0.2,0.2,71,1,0.21,0.79,70.7,59.5,F
2025-01-30 13:03:10,0.5,0.8,105,1,0.21,0.79,70.7,59.4,F
2025-01-30 13:13:10,0.6,1.1,144,2,0.21,0.78,70.7,59.4,F
2025-01-30 13:23:10,0.7,1.2,189,2,0.21,0.78,71.0,60.6,F
2025-01-30 13:33:10,0.9,1.7,240,3,0.22,0.81,71.0,61.7,F
2025-01-30 13:43:11,0.8,1.4,182,3,0.23,0.83,71.1,61.7,F
2025-01-30 13:53:11,1.0,1.8,237,3,0.23,0.82,71.1,61.7,F
2025-01-30 14:03:11,0.6,1.1,166,2,0.23,0.82,71.1,61.7,F
2025-01-30 14:13:11,0.5,0.9,118,2,0.22,0.82,71.2,61.7,F
2025-01-30 14:23:11,0.8,1.5,218,3,0.22,0.82,71.2,61.7,F
2025-01-30 14:33:11,0.7,1.1,199,3,0.23,0.82,71.1,61.7,F
2025-01-30 14:43:11,1.4,2.4,224,5,0.23,0.84,71.4,62.8,F
2025-01-30 14:53:11,5.3,8.1,907,21,0.24,0.85,71.6,64.0,F
2025-01-30 15:03:11,3.8,5.6,628,15,0.25,0.88,71.6,62.9,F
2025-01-30 15:13:11,2.3,4.1,348,9,0.24,0.87,71.0,59.4,F
2025-01-30 15:23:11,1.8,2.9,333,7,0.23,0.83,70.3,56.0,F
2025-01-30 15:33:11,1.4,2.2,237,5,0.22,0.82,69.9,57.2,F
2025-01-30 15:43:11,1.4,2.5,209,5,0.22,0.81,70.1,58.3,F
2025-01-30 15:53:11,1.4,2.4,201,5,0.22,0.81,70.4,58.3,F
2025-01-30 16:03:11,0.9,1.4,225,3,0.22,0.80,70.2,56.0,F
2025-01-30 16:13:11,1.3,2.1,199,5,0.21,0.79,70.2,56.0,F
2025-01-30 16:23:11,1.1,1.8,264,4,0.21,0.79,70.1,57.3,F
2025-01-30 16:33:12,0.6,0.8,149,2,0.21,0.79,70.3,57.3,F
2025-01-30 16:43:12,0.6,0.8,144,2,0.21,0.79,70.5,57.1,F
2025-01-30 16:53:12,1.0,1.7,232,3,0.21,0.79,70.8,58.4,F
2025-01-30 17:03:12,0.5,0.5,129,2,0.22,0.80,71.0,58.3,F
2025-01-30 17:13:12,0.6,0.9,156,2,0.22,0.80,71.3,58.3,F
2025-01-30 17:23:12,1.0,2.1,249,4,0.22,0.82,70.5,56.0,F
2025-01-30 17:33:12,0.5,0.8,145,2,0.22,0.80,70.6,56.0,F
2025-01-30 17:43:12,1.3,2.7,223,5,0.21,0.79,70.7,56.0,F
2025-01-30 17:53:12,1.0,1.7,238,3,0.20,0.77,70.5,54.9,F
2025-01-30 18:03:12,1.7,2.9,313,7,0.20,0.76,70.2,56.0,F
2025-01-30 18:13:12,1.4,2.4,256,5,0.20,0.77,70.4,56.0,F
2025-01-30 18:23:12,0.9,1.5,228,3,0.20,0.77,70.3,56.1,F
2025-01-30 18:33:12,0.5,0.7,156,2,0.20,0.77,70.3,57.1,F
2025-01-30 18:43:12,0.5,0.7,138,1,0.21,0.77,70.3,57.1,F
2025-01-30 18:53:12,0.5,1.3,147,2,0.21,0.77,70.4,57.1,F
2025-01-30 19:03:12,0.3,0.5,71,1,0.21,0.77,70.6,57.3,F
2025-01-30 19:13:12,0.4,0.4,130,1,0.21,0.77,70.4,58.3,F
2025-01-30 19:23:13,1.2,2.2,203,4,0.20,0.77,70.5,58.3,F
2025-01-30 19:33:13,1.8,3.0,331,7,0.20,0.77,70.6,58.3,F
2025-01-30 19:43:13,2.0,3.5,380,8,0.20,0.77,70.6,58.4,F
2025-01-30 19:53:13,1.4,2.4,264,5,0.21,0.77,70.6,58.3,F
2025-01-30 20:03:13,2.4,4.3,398,10,0.21,0.77,70.9,58.3,F
2025-01-30 20:13:13,1.4,1.8,208,5,0.21,0.77,70.8,58.3,F
2025-01-30 20:23:13,2.0,3.5,405,8,0.21,0.77,70.8,58.3,F
2025-01-30 20:33:13,2.1,3.4,389,8,0.20,0.77,70.8,58.4,F
2025-01-30 20:43:13,3.0,5.4,540,12,0.20,0.76,70.8,58.4,F
2025-01-30 20:53:13,2.8,4.8,479,11,0.20,0.76,70.8,58.3,F
2025-01-30 21:03:13,3.6,5.7,568,14,0.20,0.76,70.9,58.3,F
2025-01-30 21:13:13,4.0,7.2,685,16,0.20,0.76,70.9,58.3,F
2025-01-30 21:23:13,4.6,7.5,712,19,0.20,0.75,70.8,58.3,F
2025-01-30 21:33:13,3.7,6.3,614,15,0.20,0.75,71.0,59.4,F
2025-01-30 21:43:13,4.1,7.4,715,16,0.20,0.76,71.3,58.4,F
2025-01-30 21:53:13,3.5,5.7,573,14,0.20,0.75,71.5,57.1,F
2025-01-30 22:03:13,4.1,7.1,714,17,0.19,0.74,71.0,54.8,F
2025-01-30 22:13:14,3.2,5.7,507,13,0.20,0.75,70.9,56.0,F
2025-01-30 22:23:14,2.7,4.2,452,10,0.20,0.75,71.2,57.2,F
2025-01-30 22:33:14,1.9,3.3,368,7,0.20,0.76,71.4,57.2,F
2025-01-30 22:43:14,2.5,4.4,406,10,0.20,0.76,71.6,57.1,F
2025-01-30 22:53:14,1.7,2.6,286,6,0.20,0.76,71.6,57.2,F
2025-01-30 23:03:14,1.4,2.1,274,5,0.20,0.76,70.6,58.3,F
2025-01-30 23:13:14,1.4,2.5,239,5,0.20,0.76,70.5,59.5,F
2025-01-30 23:23:14,1.3,1.9,199,5,0.20,0.76,70.4,59.5,F
2025-01-30 23:33:14,0.9,1.5,221,3,0.20,0.77,71.3,64.0,F
2025-01-30 23:43:14,1.0,1.6,245,4,0.20,0.75,72.1,59.5,F
2025-01-30 23:53:14,1.1,1.9,195,4,0.20,0.75,71.5,56.1,F
