DATE,PM2.5(ug/m3),PM10(ug/m3),PARTICLES(per/L),AQI,HCHO(mg/m3),TVOC(mg/m3),TEMP,HUMI(%RH),TEMPUNIT
2025-01-17 00:01:15,0.3,0.4,66,1,0.21,0.78,70.3,59.4,F
2025-01-17 00:11:15,0.1,0.2,15,1,0.21,0.78,70.3,59.5,F
2025-01-17 00:21:15,0.3,0.3,60,1,0.21,0.79,70.3,59.4,F
2025-01-17 00:31:15,0.4,0.8,102,1,0.21,0.79,70.4,59.5,F
2025-01-17 00:41:15,0.2,0.3,40,1,0.21,0.79,70.2,59.5,F
2025-01-17 00:51:15,0.2,0.3,11,1,0.21,0.79,70.2,59.4,F
2025-01-17 01:01:15,0.2,0.3,51,2,0.21,0.79,70.2,59.4,F
2025-01-17 01:11:16,0.1,0.2,17,1,0.21,0.79,70.2,59.5,F
2025-01-17 01:21:15,0.1,0.2,30,1,0.21,0.79,70.3,58.3,F
2025-01-17 01:31:16,0.1,0.2,18,1,0.21,0.79,70.4,58.3,F
2025-01-17 01:41:15,0.1,0.2,47,1,0.21,0.79,70.2,59.4,F
2025-01-17 01:51:16,0.1,0.2,18,1,0.21,0.79,70.3,59.4,F
2025-01-17 02:01:16,0.1,0.2,19,1,0.21,0.79,70.2,59.4,F
2025-01-17 02:11:16,0.1,0.2,21,1,0.21,0.79,70.2,58.3,F
2025-01-17 02:21:16,0.1,0.2,19,2,0.21,0.79,70.2,59.4,F
2025-01-17 02:31:16,0.3,0.3,81,1,0.21,0.79,70.4,59.4,F
2025-01-17 02:41:16,0.1,0.2,15,1,0.21,0.79,70.3,59.4,F
2025-01-17 02:51:16,0.1,0.2,12,1,0.22,0.80,70.2,58.4,F
2025-01-17 03:01:16,0.1,0.2,16,1,0.22,0.80,70.1,58.3,F
2025-01-17 03:11:16,0.1,0.2,31,1,0.21,0.79,70.3,59.4,F
2025-01-17 03:21:16,0.1,0.2,18,2,0.21,0.79,70.3,59.4,F
2025-01-17 03:31:16,0.1,0.2,10,2,0.21,0.79,70.3,58.3,F
2025-01-17 03:41:16,0.1,0.2,18,2,0.22,0.80,70.2,58.4,F
2025-01-17 03:51:16,0.1,0.2,19,1,0.22,0.80,70.2,58.3,F
2025-01-17 04:01:16,0.1,0.2,16,1,0.22,0.80,70.1,58.3,F
2025-01-17 04:11:16,0.2,0.3,11,2,0.21,0.79,70.3,58.4,F
2025-01-17 04:21:16,0.2,0.4,48,1,0.21,0.79,70.3,58.3,F
2025-01-17 04:31:16,0.1,0.2,11,1,0.22,0.80,70.4,58.3,F
2025-01-17 04:41:17,0.1,0.2,10,1,0.22,0.80,70.1,58.4,F
2025-01-17 04:51:17,0.1,0.2,16,1,0.22,0.80,70.3,58.3,F
2025-01-17 05:01:17,0.2,0.3,14,1,0.22,0.80,70.2,58.3,F
2025-01-17 05:11:17,0.1,0.2,12,1,0.21,0.79,70.2,58.3,F
2025-01-17 05:21:17,0.2,0.3,11,1,0.22,0.80,70.4,58.4,F
2025-01-17 05:31:17,0.1,0.3,42,1,0.22,0.80,70.3,58.4,F
2025-01-17 05:41:17,0.1,0.2,14,1,0.22,0.80,70.2,58.4,F
2025-01-17 05:51:17,0.1,0.2,15,1,0.22,0.80,70.2,58.4,F
2025-01-17 06:01:17,0.1,0.2,13,1,0.22,0.80,70.2,58.3,F
2025-01-17 06:11:17,0.1,0.3,43,1,0.21,0.79,70.2,58.3,F
2025-01-17 06:21:17,0.2,0.1,24,2,0.22,0.80,70.3,58.4,F
2025-01-17 06:31:17,0.1,0.2,19,1,0.22,0.80,70.3,58.4,F
2025-01-17 06:41:17,0.1,0.2,19,1,0.22,0.80,70.2,58.3,F
2025-01-17 06:51:17,0.1,0.2,19,1,0.22,0.80,70.2,58.3,F
2025-01-17 07:01:17,0.2,0.3,14,1,0.22,0.80,70.2,58.3,F
2025-01-17 07:11:17,0.1,0.2,7,1,0.22,0.80,70.1,58.3,F
2025-01-17 07:21:17,0.1,0.2,17,2,0.22,0.80,70.3,58.4,F
2025-01-17 07:31:18,0.1,0.1,22,1,0.22,0.80,70.4,58.4,F
2025-01-17 07:41:18,0.1,0.2,19,1,0.22,0.80,70.3,58.3,F
2025-01-17 07:51:18,0.1,0.2,10,1,0.22,0.80,70.2,58.3,F
2025-01-17 08:01:18,0.1,0.2,12,1,0.21,0.79,70.1,58.3,F
2025-01-17 08:11:18,0.1,0.2,15,1,0.21,0.79,70.2,58.3,F
2025-01-17 08:21:18,0.1,0.2,18,1,0.22,0.80,70.3,58.3,F
2025-01-17 08:31:18,0.1,0.1,43,1,0.22,0.82,70.4,57.2,F
2025-01-17 08:41:18,0.1,0.1,48,1,0.22,0.81,70.3,57.1,F
2025-01-17 08:51:18,0.3,0.4,76,1,0.22,0.80,70.3,57.1,F
2025-01-17 09:01:18,0.6,1.1,140,2,0.22,0.80,70.4,56.0,F
2025-01-17 09:11:18,0.2,0.2,38,2,0.21,0.78,70.5,56.0,F
2025-01-17 09:21:18,2.8,5.2,513,11,0.21,0.78,70.8,58.4,F
2025-01-17 09:31:18,2.8,4.7,485,11,0.21,0.79,71.0,60.6,F
2025-01-17 09:41:18,2.6,4.6,425,10,0.22,0.80,71.1,64.0,F
2025-01-17 09:51:18,1.4,2.1,266,5,0.23,0.83,71.3,64.0,F
2025-01-17 10:01:18,1.1,2.0,256,4,0.23,0.83,71.4,62.8,F
2025-01-17 10:11:18,0.9,1.7,219,3,0.23,0.84,71.4,64.0,F
2025-01-17 10:21:19,1.4,2.4,241,5,0.23,0.84,71.5,64.1,F
2025-01-17 10:31:19,1.4,2.9,239,5,0.24,0.85,71.7,62.9,F
2025-01-17 10:41:19,2.1,4.0,423,8,0.24,0.85,71.6,64.0,F
2025-01-17 10:51:19,2.1,3.8,424,8,0.24,0.85,71.5,62.8,F
2025-01-17 11:01:19,2.1,3.8,397,8,0.23,0.84,71.4,62.9,F
2025-01-17 11:11:19,1.3,2.3,199,5,0.23,0.84,71.4,61.7,F
2025-01-17 11:21:19,0.9,1.7,222,3,0.25,0.87,71.6,60.6,F
2025-01-17 11:31:19,0.7,0.8,182,2,0.25,0.87,71.7,58.3,F
2025-01-17 11:41:19,1.7,3.3,317,7,0.24,0.85,71.4,61.8,F
2025-01-17 11:51:19,1.9,3.3,366,7,0.23,0.84,71.4,62.8,F
2025-01-17 12:01:19,1.9,3.5,348,7,0.23,0.83,71.4,62.9,F
2025-01-17 12:11:19,1.5,2.4,271,6,0.23,0.84,71.5,61.7,F
2025-01-17 12:21:19,1.4,2.6,244,5,0.23,0.84,71.7,61.7,F
2025-01-17 12:31:19,0.9,1.5,224,3,0.23,0.83,71.7,61.7,F
2025-01-17 12:41:19,0.9,1.8,225,3,0.23,0.84,71.5,60.6,F
2025-01-17 12:51:19,0.7,1.2,185,2,0.23,0.82,71.4,61.8,F
2025-01-17 13:01:19,1.1,1.8,165,4,0.22,0.82,71.2,60.5,F
2025-01-17 13:11:20,0.9,1.4,214,3,0.22,0.81,71.2,61.7,F
2025-01-17 13:21:20,0.8,1.4,212,3,0.22,0.81,71.3,61.7,F
2025-01-17 13:31:21,0.8,1.5,203,3,0.22,0.81,71.1,61.7,F
2025-01-17 13:41:20,0.9,1.6,226,3,0.22,0.81,71.0,60.7,F
2025-01-17 13:51:20,0.7,1.3,184,3,0.22,0.81,70.9,60.7,F
2025-01-17 14:01:20,0.8,1.4,207,3,0.22,0.80,71.0,61.7,F
2025-01-17 14:11:20,1.2,1.2,249,4,0.22,0.81,71.2,59.4,F
2025-01-17 14:21:20,0.9,1.5,213,3,0.22,0.80,71.1,60.6,F
2025-01-17 14:31:20,0.8,1.4,224,3,0.22,0.81,71.3,59.4,F
2025-01-17 14:41:20,0.3,0.3,87,1,0.21,0.79,71.2,60.7,F
2025-01-17 14:51:20,0.4,0.7,113,1,0.21,0.79,71.3,60.5,F
2025-01-17 15:01:20,0.4,0.8,117,1,0.21,0.78,71.3,61.7,F
