DATE,PM2.5(ug/m3),PM10(ug/m3),PARTICLES(per/L),AQI,HCHO(mg/m3),TVOC(mg/m3),TEMP,HUMI(%RH),TEMPUNIT
2025-01-12 00:00:32,1.8,2.5,343,7,0.24,0.85,71.9,56.0,F
2025-01-12 00:10:32,2.0,3.2,365,8,0.23,0.84,71.4,56.0,F
2025-01-12 00:20:32,1.1,1.5,168,4,0.23,0.83,71.9,58.2,F
2025-01-12 00:30:32,1.1,1.9,173,4,0.23,0.83,73.1,57.2,F
2025-01-12 00:40:32,1.5,2.3,271,6,0.24,0.85,73.6,54.8,F
2025-01-12 00:50:33,2.1,3.7,419,8,0.24,0.87,73.1,54.8,F
2025-01-12 01:00:33,1.3,2.2,217,5,0.24,0.85,72.5,57.1,F
2025-01-12 01:10:33,1.5,2.4,242,6,0.24,0.85,72.2,58.2,F
2025-01-12 01:20:33,1.4,2.2,216,5,0.24,0.86,72.1,58.3,F
2025-01-12 01:30:33,0.9,1.6,210,3,0.24,0.86,72.1,58.2,F
2025-01-12 01:40:33,0.7,1.1,175,2,0.24,0.87,71.9,59.4,F
2025-01-12 01:50:33,0.7,1.0,165,2,0.25,0.88,72.1,58.2,F
2025-01-12 02:00:33,0.6,1.1,155,2,0.24,0.87,71.9,59.4,F
2025-01-12 02:10:33,0.5,1.1,144,2,0.25,0.88,71.7,60.5,F
2025-01-12 02:20:33,1.0,1.8,249,4,0.25,0.88,71.6,59.5,F
2025-01-12 02:30:33,0.6,0.8,168,2,0.25,0.88,71.5,59.4,F
2025-01-12 02:40:33,0.9,1.6,207,3,0.25,0.88,71.4,58.3,F
2025-01-12 02:50:33,0.6,1.0,144,2,0.26,0.90,71.6,59.4,F
2025-01-12 03:00:33,0.5,0.8,130,2,0.26,0.90,71.3,59.4,F
2025-01-12 03:10:33,0.6,1.0,146,2,0.26,0.90,71.2,59.5,F
2025-01-12 03:20:33,0.7,1.1,149,2,0.26,0.90,71.2,59.4,F
2025-01-12 03:30:33,0.4,0.7,108,1,0.25,0.89,71.1,59.4,F
2025-01-12 03:40:34,0.5,0.7,125,1,0.26,0.92,71.1,59.4,F
2025-01-12 03:50:34,0.5,0.9,103,1,0.26,0.91,71.2,59.4,F
2025-01-12 04:00:34,0.4,0.4,90,1,0.26,0.91,71.0,59.5,F
2025-01-12 04:10:34,0.1,0.2,47,1,0.26,0.90,71.0,59.4,F
2025-01-12 04:20:34,0.4,0.7,113,1,0.26,0.90,71.0,59.4,F
2025-01-12 04:30:34,1.8,3.1,353,7,0.26,0.92,71.0,59.4,F
2025-01-12 04:40:34,0.8,1.2,188,3,0.26,0.91,70.9,59.5,F
2025-01-12 04:50:34,0.3,0.5,88,1,0.26,0.90,71.0,60.6,F
2025-01-12 05:00:35,0.8,1.2,143,3,0.26,0.91,70.9,58.4,F
2025-01-12 05:10:34,0.4,0.6,104,1,0.26,0.90,70.8,59.5,F
