DATE,PM2.5(ug/m3),PM10(ug/m3),PARTICLES(per/L),AQI,HCHO(mg/m3),TVOC(mg/m3),TEMP,HUMI(%RH),TEMPUNIT
2025-01-14 00:00:49,0.3,0.5,63,1,0.30,1.00,71.6,60.5,F
2025-01-14 00:10:49,0.7,1.0,145,2,0.30,1.00,71.6,60.5,F
2025-01-14 00:20:49,0.3,0.6,74,1,0.30,1.00,71.9,60.5,F
2025-01-14 00:30:49,0.6,1.0,122,2,0.30,1.00,71.9,60.6,F
2025-01-14 00:40:50,0.6,1.1,122,2,0.30,1.00,71.8,60.6,F
2025-01-14 00:50:50,0.4,0.6,90,1,0.30,1.00,71.9,59.4,F
2025-01-14 01:00:50,0.7,1.2,166,3,0.29,0.99,71.9,59.4,F
2025-01-14 01:10:50,0.4,0.9,105,1,0.29,0.99,72.0,60.5,F
2025-01-14 01:20:50,0.9,1.6,220,3,0.29,0.99,72.2,60.5,F
2025-01-14 01:30:50,0.9,1.7,250,3,0.29,0.99,72.2,59.4,F
2025-01-14 01:40:50,0.5,0.5,119,2,0.29,0.99,72.0,59.4,F
2025-01-14 01:50:50,0.7,1.1,165,2,0.29,0.98,72.0,59.4,F
2025-01-14 02:00:50,0.3,0.3,86,1,0.29,0.98,71.9,59.5,F
2025-01-14 02:10:50,0.3,0.3,71,1,0.29,0.98,72.0,59.4,F
2025-01-14 02:20:50,0.4,0.7,100,1,0.29,0.99,72.1,59.4,F
2025-01-14 02:30:50,0.2,0.2,81,1,0.29,0.98,72.0,59.4,F
2025-01-14 02:40:50,0.2,0.3,49,1,0.29,0.98,71.9,60.5,F
2025-01-14 02:50:50,0.1,0.1,30,1,0.29,0.97,72.0,59.4,F
2025-01-14 03:00:50,0.1,0.2,18,1,0.29,0.98,72.0,59.5,F
2025-01-14 03:10:50,0.1,0.2,24,2,0.29,0.98,72.0,59.4,F
2025-01-14 03:20:50,0.1,0.2,10,1,0.29,0.98,72.1,59.4,F
2025-01-14 03:30:51,0.1,0.2,25,2,0.29,0.97,71.9,60.5,F
2025-01-14 03:40:51,0.2,0.3,56,1,0.29,0.97,71.9,59.4,F
2025-01-14 03:50:51,0.1,0.1,33,1,0.29,0.97,71.9,59.4,F
