DATE,PM2.5(ug/m3),PM10(ug/m3),PARTICLES(per/L),AQI,HCHO(mg/m3),TVOC(mg/m3),TEMP,HUMI(%RH),TEMPUNIT
2025-01-25 00:02:23,0.2,0.4,60,1,0.18,0.71,70.1,54.9,F
2025-01-25 00:12:23,0.3,0.5,61,1,0.18,0.72,69.9,55.0,F
2025-01-25 00:22:23,0.7,1.2,144,2,0.19,0.73,69.9,54.9,F
2025-01-25 00:32:23,0.4,0.7,83,1,0.19,0.73,69.8,54.9,F
2025-01-25 00:42:23,0.5,0.7,102,1,0.19,0.73,69.8,54.9,F
2025-01-25 00:52:23,0.3,0.4,59,1,0.18,0.70,70.0,54.9,F
2025-01-25 01:02:23,0.4,0.4,81,1,0.19,0.72,70.0,54.9,F
2025-01-25 01:12:23,0.5,1.0,124,2,0.18,0.71,69.8,53.7,F
2025-01-25 01:22:24,0.4,0.4,111,1,0.18,0.72,70.0,53.7,F
2025-01-25 01:32:24,0.4,0.6,111,1,0.18,0.71,69.9,53.7,F
2025-01-25 01:42:25,0.5,0.8,160,1,0.18,0.71,69.8,53.8,F
2025-01-25 01:52:24,0.9,1.4,216,3,0.19,0.72,70.0,53.7,F
2025-01-25 02:02:24,0.5,0.8,116,1,0.19,0.72,70.0,54.9,F
2025-01-25 02:12:24,0.3,0.5,90,1,0.19,0.72,69.7,55.0,F
2025-01-25 02:22:24,0.3,0.6,88,1,0.19,0.73,69.7,54.9,F
2025-01-25 02:32:24,0.2,0.2,58,2,0.19,0.73,69.6,54.9,F
2025-01-25 02:42:24,0.2,0.5,47,1,0.19,0.73,69.8,54.9,F
2025-01-25 02:52:24,0.3,0.5,63,1,0.19,0.73,69.8,54.9,F
2025-01-25 03:02:24,0.3,0.5,53,1,0.19,0.73,69.8,55.0,F
2025-01-25 03:12:24,0.3,0.6,86,1,0.19,0.73,69.5,54.9,F
2025-01-25 03:22:24,0.4,0.8,78,1,0.19,0.73,69.5,54.9,F
2025-01-25 03:32:24,0.4,0.6,89,1,0.19,0.72,69.5,54.9,F
2025-01-25 03:42:24,0.3,0.5,55,1,0.19,0.72,69.6,54.9,F
2025-01-25 03:52:24,0.2,0.4,53,1,0.19,0.72,69.4,54.9,F
2025-01-25 04:02:24,0.2,0.2,61,1,0.19,0.72,69.5,55.0,F
2025-01-25 04:12:25,0.3,0.4,56,1,0.19,0.72,69.3,54.9,F
2025-01-25 04:22:25,0.3,0.5,78,1,0.18,0.72,69.5,54.9,F
2025-01-25 04:32:25,0.3,0.5,64,1,0.19,0.72,69.4,54.9,F
2025-01-25 04:42:25,0.4,0.9,106,1,0.19,0.72,69.4,54.9,F
2025-01-25 04:52:25,0.3,0.3,86,1,0.19,0.72,69.4,55.0,F
2025-01-25 05:02:25,0.4,0.7,105,1,0.18,0.71,69.4,53.7,F
2025-01-25 05:12:25,0.7,1.3,144,2,0.18,0.71,69.3,54.9,F
2025-01-25 05:22:25,0.2,0.4,45,1,0.18,0.71,69.3,53.7,F
2025-01-25 05:32:25,0.2,0.4,51,2,0.18,0.71,69.3,53.7,F
2025-01-25 05:42:25,0.4,0.7,109,1,0.18,0.71,69.3,53.7,F
2025-01-25 05:52:25,0.4,0.6,100,1,0.18,0.70,69.3,53.7,F
2025-01-25 06:02:25,0.4,0.7,113,1,0.18,0.70,69.4,53.7,F
2025-01-25 06:12:25,0.3,0.6,71,1,0.18,0.70,69.2,53.8,F
2025-01-25 06:22:25,0.1,0.2,17,2,0.18,0.70,69.2,53.8,F
2025-01-25 06:32:25,0.3,0.6,80,1,0.18,0.70,69.2,53.9,F
2025-01-25 06:42:25,0.3,0.3,83,1,0.17,0.69,69.2,53.9,F
2025-01-25 06:52:25,0.4,0.6,98,1,0.17,0.69,69.4,53.7,F
2025-01-25 07:02:26,0.3,0.6,76,1,0.17,0.69,69.3,54.9,F
2025-01-25 07:12:26,0.4,0.5,103,1,0.17,0.68,69.2,54.9,F
2025-01-25 07:22:26,1.8,3.0,314,7,0.17,0.69,69.3,55.0,F
2025-01-25 07:32:26,4.5,7.7,715,18,0.22,0.80,69.6,56.1,F
2025-01-25 07:42:26,3.2,6.0,497,13,0.23,0.83,69.8,56.0,F
2025-01-25 07:52:26,2.1,3.9,415,8,0.21,0.79,70.1,54.9,F
2025-01-25 08:02:26,1.9,3.2,342,7,0.20,0.77,70.1,57.3,F
2025-01-25 08:12:26,1.2,1.7,191,4,0.19,0.74,69.9,56.0,F
2025-01-25 08:22:26,1.0,1.7,217,4,0.19,0.74,69.7,54.9,F
2025-01-25 08:32:26,0.7,1.4,194,2,0.19,0.73,69.8,56.0,F
2025-01-25 08:42:26,0.7,1.2,177,2,0.18,0.72,69.8,54.9,F
2025-01-25 08:52:26,0.7,1.3,160,2,0.18,0.71,70.0,55.0,F
2025-01-25 09:02:26,0.6,1.1,171,2,0.18,0.71,70.0,55.0,F
2025-01-25 09:12:26,0.9,1.8,173,3,0.18,0.72,70.2,56.0,F
