DATE,PM2.5(ug/m3),PM10(ug/m3),PARTICLES(per/L),AQI,HCHO(mg/m3),TVOC(mg/m3),TEMP,HUMI(%RH),TEMPUNIT
2025-01-11 00:00:24,0.4,0.6,77,1,0.29,0.97,71.3,61.7,F
2025-01-11 00:10:24,0.5,0.9,113,1,0.29,0.98,71.2,60.6,F
2025-01-11 00:20:24,0.1,0.2,22,1,0.29,0.99,71.0,59.5,F
2025-01-11 00:30:24,0.1,0.1,40,1,0.29,0.99,71.1,59.4,F
2025-01-11 00:40:24,0.2,0.3,53,1,0.30,1.00,71.2,58.3,F
2025-01-11 00:50:24,0.3,0.6,69,1,0.29,0.99,71.4,59.4,F
2025-01-11 01:00:24,0.3,0.4,74,1,0.30,1.00,71.3,60.5,F
2025-01-11 01:10:24,0.3,0.5,75,1,0.30,1.02,71.9,60.5,F
2025-01-11 01:20:24,0.5,0.7,136,2,0.30,1.01,72.5,58.3,F
2025-01-11 01:30:24,0.7,1.0,157,2,0.30,1.01,72.1,57.1,F
2025-01-11 01:40:24,0.4,0.8,92,1,0.30,1.01,71.8,57.1,F
2025-01-11 01:50:24,0.7,1.1,172,3,0.30,1.01,71.6,59.4,F
2025-01-11 02:00:24,0.7,1.1,182,2,0.30,1.01,71.6,59.4,F
2025-01-11 02:10:24,0.9,1.7,239,3,0.30,1.01,71.6,59.4,F
2025-01-11 02:20:25,0.4,0.6,109,1,0.30,1.01,71.4,58.3,F
2025-01-11 02:30:25,0.8,1.1,197,3,0.30,1.01,71.2,59.4,F
2025-01-11 02:40:25,1.0,1.6,241,3,0.30,1.01,71.2,59.4,F
2025-01-11 02:50:25,0.5,0.9,109,2,0.30,1.01,71.1,59.5,F
2025-01-11 03:00:25,0.3,0.4,74,1,0.30,1.02,71.3,60.5,F
2025-01-11 03:10:25,0.4,0.7,116,1,0.30,1.02,71.3,59.4,F
2025-01-11 03:20:25,0.5,0.5,122,1,0.30,1.02,71.1,59.4,F
2025-01-11 03:30:25,0.4,0.4,85,1,0.30,1.01,71.1,60.6,F
2025-01-11 03:40:25,0.6,1.0,136,2,0.30,1.01,71.1,60.6,F
2025-01-11 03:50:25,0.4,0.7,93,1,0.30,1.01,71.0,59.5,F
2025-01-11 04:00:25,0.2,0.3,68,2,0.30,1.01,71.3,59.4,F
2025-01-11 04:10:25,0.2,0.4,48,1,0.30,1.01,71.3,59.4,F
2025-01-11 04:20:25,0.2,0.2,72,1,0.30,1.02,71.0,59.4,F
2025-01-11 04:30:25,0.3,0.5,49,1,0.30,1.02,71.0,59.4,F
2025-01-11 04:40:25,0.1,0.2,17,1,0.30,1.02,71.0,58.3,F
2025-01-11 04:50:25,0.1,0.1,19,1,0.30,1.02,70.9,59.5,F
2025-01-11 05:00:25,0.1,0.2,16,1,0.31,1.02,71.2,59.4,F
2025-01-11 05:10:26,0.1,0.1,16,1,0.31,1.03,71.2,59.5,F
2025-01-11 05:20:26,0.1,0.2,51,2,0.31,1.02,70.9,59.4,F
2025-01-11 05:30:26,0.1,0.2,17,1,0.31,1.02,70.9,58.3,F
2025-01-11 05:40:26,0.1,0.2,11,1,0.31,1.02,71.0,58.3,F
2025-01-11 05:50:26,0.1,0.2,13,1,0.31,1.03,70.9,58.3,F
2025-01-11 06:00:26,0.1,0.2,16,1,0.31,1.03,71.0,58.3,F
2025-01-11 06:10:26,0.1,0.2,15,1,0.31,1.03,71.1,58.3,F
2025-01-11 06:20:26,0.1,0.2,18,1,0.31,1.03,70.9,58.3,F
2025-01-11 06:30:26,0.2,0.3,15,1,0.31,1.03,71.0,59.4,F
2025-01-11 06:40:26,0.1,0.2,16,1,0.31,1.03,71.0,58.3,F
2025-01-11 06:50:26,0.2,0.3,14,1,0.31,1.03,71.0,58.4,F
2025-01-11 07:00:26,0.1,0.2,17,1,0.31,1.03,70.9,58.4,F
2025-01-11 07:10:26,0.1,0.2,12,1,0.31,1.03,71.1,58.3,F
2025-01-11 07:20:26,0.2,0.3,15,1,0.31,1.03,70.9,58.3,F
2025-01-11 07:30:26,0.2,0.3,19,1,0.31,1.04,70.9,58.3,F
2025-01-11 07:40:26,0.1,0.2,12,1,0.31,1.04,70.9,58.4,F
2025-01-11 07:50:26,0.1,0.2,16,2,0.31,1.04,70.8,58.3,F
2025-01-11 08:00:27,0.2,0.3,16,1,0.31,1.03,70.9,58.4,F
2025-01-11 08:10:27,0.1,0.2,18,1,0.31,1.03,71.1,58.4,F
2025-01-11 08:20:27,0.1,0.1,27,1,0.31,1.04,71.1,59.4,F
2025-01-11 08:30:27,0.1,0.2,11,1,0.31,1.04,70.8,58.3,F
2025-01-11 08:40:27,0.1,0.2,13,1,0.31,1.03,70.9,58.3,F
2025-01-11 08:50:27,0.1,0.2,13,1,0.31,1.04,70.8,58.3,F
2025-01-11 09:00:27,0.1,0.2,19,1,0.31,1.03,70.8,59.4,F
2025-01-11 09:10:27,0.1,0.2,11,1,0.31,1.04,70.8,59.4,F
2025-01-11 09:20:27,0.1,0.2,14,1,0.32,1.05,70.9,59.5,F
2025-01-11 09:30:27,0.1,0.2,18,2,0.32,1.05,70.7,59.5,F
2025-01-11 09:40:27,0.1,0.1,11,1,0.31,1.03,70.8,59.4,F
2025-01-11 09:50:27,0.2,0.3,16,1,0.31,1.03,70.8,59.4,F
2025-01-11 10:00:27,0.2,0.4,55,1,0.31,1.04,70.9,59.4,F
2025-01-11 10:10:27,0.1,0.2,42,1,0.31,1.03,70.8,59.5,F
2025-01-11 10:20:27,0.3,0.4,59,1,0.31,1.03,70.9,59.4,F
2025-01-11 10:30:27,0.3,0.3,79,1,0.30,1.02,71.6,59.4,F
2025-01-11 10:40:29,0.3,0.5,79,1,0.30,1.01,73.0,57.1,F
2025-01-11 10:50:28,0.4,0.7,91,1,0.30,1.01,73.9,55.9,F
2025-01-11 11:00:28,0.4,0.4,64,1,0.31,1.02,73.7,54.9,F
2025-01-11 11:10:28,0.6,1.2,152,2,0.31,1.03,73.2,57.1,F
2025-01-11 11:20:28,0.6,1.1,153,2,0.30,1.01,72.8,58.2,F
2025-01-11 11:30:28,2.1,3.7,407,8,0.31,1.02,72.6,59.5,F
2025-01-11 11:40:28,1.5,2.6,250,6,0.30,1.01,72.5,59.4,F
2025-01-11 11:50:28,1.3,2.1,211,5,0.30,1.01,72.4,59.4,F
2025-01-11 12:00:28,0.7,1.3,159,2,0.29,0.99,72.4,59.4,F
2025-01-11 12:10:28,0.5,0.6,147,2,0.29,0.99,72.6,59.4,F
2025-01-11 12:20:28,0.7,1.1,167,2,0.30,1.00,72.5,59.4,F
2025-01-11 12:30:28,0.5,1.0,150,2,0.30,1.00,72.3,60.5,F
2025-01-11 12:40:28,0.9,1.6,220,3,0.29,0.97,72.3,60.6,F
2025-01-11 12:50:28,1.2,2.3,215,4,0.29,0.99,72.2,60.5,F
2025-01-11 13:00:28,0.9,1.5,208,3,0.29,0.99,72.1,59.4,F
2025-01-11 13:10:28,0.7,1.3,199,2,0.26,0.91,70.5,55.0,F
2025-01-11 13:20:28,0.7,1.2,186,3,0.24,0.87,68.9,53.8,F
2025-01-11 13:30:29,0.6,1.0,148,2,0.24,0.86,68.5,56.2,F
2025-01-11 13:40:29,0.8,1.4,197,3,0.25,0.88,69.7,54.9,F
2025-01-11 13:50:29,1.3,2.4,210,5,0.23,0.84,69.2,52.6,F
2025-01-11 14:00:29,1.1,2.0,166,4,0.23,0.84,68.4,54.9,F
2025-01-11 14:10:29,1.2,2.0,205,4,0.24,0.86,69.5,55.0,F
2025-01-11 14:20:29,0.9,1.6,233,3,0.25,0.88,69.9,56.0,F
2025-01-11 14:30:29,1.2,2.1,200,5,0.25,0.89,70.1,56.1,F
2025-01-11 14:40:29,1.1,2.3,188,4,0.25,0.88,70.3,54.9,F
2025-01-11 14:50:29,1.4,2.5,249,5,0.25,0.89,70.6,54.9,F
2025-01-11 15:00:29,1.4,2.4,240,5,0.26,0.91,70.5,54.9,F
2025-01-11 15:10:29,1.2,2.1,195,4,0.27,0.94,70.9,54.8,F
2025-01-11 15:20:29,1.2,2.4,207,5,0.27,0.94,70.8,54.8,F
2025-01-11 15:30:29,0.7,1.3,171,2,0.27,0.93,70.8,53.7,F
2025-01-11 15:40:29,0.8,1.5,181,3,0.27,0.93,71.0,53.7,F
2025-01-11 15:50:29,0.7,1.0,164,2,0.27,0.94,71.0,54.9,F
2025-01-11 16:00:29,0.5,0.9,132,2,0.28,0.95,71.0,53.7,F
2025-01-11 16:10:29,0.3,0.5,69,1,0.28,0.95,71.2,54.8,F
2025-01-11 16:20:30,0.4,0.8,101,1,0.27,0.94,71.0,53.7,F
2025-01-11 16:30:30,0.4,0.8,111,1,0.28,0.95,71.2,53.7,F
2025-01-11 16:40:30,0.3,0.5,75,1,0.27,0.93,71.0,54.8,F
2025-01-11 16:50:30,0.2,0.3,68,1,0.28,0.95,71.2,53.7,F
2025-01-11 17:00:30,0.2,0.2,44,1,0.27,0.92,71.3,54.8,F
2025-01-11 17:10:30,0.3,0.4,66,1,0.26,0.92,71.4,54.8,F
2025-01-11 17:20:30,0.2,0.4,60,1,0.26,0.90,71.3,56.0,F
2025-01-11 17:30:30,0.1,0.2,60,1,0.26,0.90,71.2,56.0,F
2025-01-11 17:40:30,0.2,0.2,51,1,0.25,0.89,71.2,56.1,F
2025-01-11 17:50:30,1.0,1.8,262,4,0.04,0.19,69.4,45.7,F
2025-01-11 18:00:30,1.6,2.6,258,6,0.02,0.08,68.3,46.9,F
2025-01-11 18:10:30,1.7,3.0,315,6,0.07,0.37,69.0,49.3,F
2025-01-11 18:20:30,1.3,2.3,229,5,0.11,0.53,69.6,50.3,F
2025-01-11 18:30:30,0.8,1.1,188,3,0.13,0.59,70.0,51.5,F
2025-01-11 18:40:30,0.8,1.3,205,3,0.14,0.61,70.1,51.4,F
2025-01-11 18:50:30,0.8,1.4,183,3,0.15,0.63,70.2,52.7,F
2025-01-11 19:00:30,0.3,0.5,69,1,0.15,0.63,70.5,51.4,F
2025-01-11 19:10:31,0.7,1.4,153,2,0.16,0.65,70.3,53.7,F
2025-01-11 19:20:31,0.2,0.2,40,1,0.17,0.68,70.4,52.6,F
2025-01-11 19:30:31,0.2,0.3,55,1,0.17,0.69,70.6,53.7,F
2025-01-11 19:40:31,0.2,0.3,58,1,0.17,0.68,70.5,52.6,F
2025-01-11 19:50:31,0.2,0.2,51,2,0.17,0.69,70.6,53.7,F
2025-01-11 20:00:31,0.1,0.2,18,2,0.18,0.70,70.8,53.7,F
2025-01-11 20:10:31,0.1,0.1,31,1,0.18,0.70,70.6,55.0,F
