DATE,PM2.5(ug/m3),PM10(ug/m3),PARTICLES(per/L),AQI,HCHO(mg/m3),TVOC(mg/m3),TEMP,HUMI(%RH),TEMPUNIT
2024-12-23 00:06:20,3.2,5.7,490,13,0.05,0.25,71.7,56.0,F
2024-12-23 00:16:20,4.4,7.4,722,18,0.06,0.26,71.7,57.1,F
2024-12-23 00:26:20,2.8,4.9,503,11,0.06,0.26,71.5,57.1,F
2024-12-23 00:36:20,3.3,5.3,580,13,0.06,0.26,71.5,58.4,F
2024-12-23 00:46:20,3.7,7.2,629,15,0.05,0.25,71.6,57.2,F
2024-12-23 00:56:20,3.2,5.4,573,13,0.06,0.26,71.5,58.3,F
2024-12-23 01:06:21,3.4,5.7,579,14,0.05,0.24,71.8,58.4,F
2024-12-23 01:16:21,3.0,5.1,511,12,0.05,0.25,71.5,58.4,F
2024-12-23 01:26:21,3.8,6.8,640,15,0.06,0.26,71.5,60.5,F
2024-12-23 01:36:21,4.4,7.7,663,18,0.05,0.23,71.7,60.5,F
2024-12-23 01:46:21,3.8,6.7,615,15,0.05,0.23,71.6,59.4,F
2024-12-23 01:56:21,3.5,6.3,560,14,0.05,0.25,71.5,59.4,F
2024-12-23 02:06:21,3.0,5.4,537,12,0.05,0.24,71.6,59.4,F
2024-12-23 02:16:21,2.8,4.3,477,11,0.06,0.28,72.0,60.5,F
2024-12-23 02:26:21,2.1,3.7,388,8,0.06,0.27,73.4,58.2,F
2024-12-23 02:36:21,1.5,2.6,272,6,0.06,0.27,74.5,55.9,F
2024-12-23 02:46:21,1.4,2.2,253,5,0.06,0.28,75.1,54.7,F
2024-12-23 02:56:21,1.7,3.1,305,7,0.06,0.27,74.1,54.9,F
2024-12-23 03:06:21,1.8,3.0,354,7,0.06,0.28,73.4,54.8,F
2024-12-23 03:16:21,1.5,2.6,278,6,0.06,0.28,72.8,55.9,F
2024-12-23 03:26:21,2.0,3.5,350,8,0.06,0.28,72.7,55.9,F
2024-12-23 03:36:21,1.3,1.6,205,5,0.06,0.29,72.5,56.0,F
2024-12-23 03:46:21,1.6,2.5,288,6,0.06,0.28,72.4,54.8,F
2024-12-23 03:56:22,1.5,2.1,194,6,0.06,0.28,72.4,54.8,F
2024-12-23 04:06:22,1.7,3.0,332,6,0.06,0.28,72.2,54.8,F
2024-12-23 04:16:22,1.9,2.9,351,7,0.06,0.28,72.1,57.1,F
2024-12-23 04:26:22,1.6,2.5,269,6,0.06,0.26,71.9,58.2,F
2024-12-23 04:36:22,1.3,2.0,222,5,0.06,0.26,71.9,59.5,F
