DATE,PM2.5(ug/m3),PM10(ug/m3),PARTICLES(per/L),AQI,HCHO(mg/m3),TVOC(mg/m3),TEMP,HUMI(%RH),TEMPUNIT
2024-12-14 06:45:06,2.0,3.4,394,8,0.09,0.45,70.7,56.0,F
2024-12-14 06:55:06,1.8,3.3,360,7,0.09,0.46,70.7,54.8,F
2024-12-14 07:05:06,1.5,2.3,276,6,0.10,0.50,70.7,54.8,F
2024-12-14 07:15:06,1.5,2.3,268,6,0.09,0.47,70.7,54.8,F
2024-12-14 07:25:06,1.5,2.5,294,6,0.09,0.46,70.9,54.8,F
2024-12-14 07:35:06,1.6,2.8,269,6,0.09,0.49,70.8,54.8,F
2024-12-14 07:45:06,1.1,1.8,183,4,0.09,0.47,70.7,54.8,F
2024-12-14 07:55:06,1.6,2.3,296,6,0.10,0.50,70.7,53.7,F
2024-12-14 08:05:06,1.2,2.7,220,5,0.10,0.51,70.7,53.8,F
2024-12-14 08:15:06,1.1,2.0,169,4,0.10,0.50,70.7,53.7,F
2024-12-14 08:25:06,1.2,2.7,202,5,0.09,0.49,70.8,54.8,F
2024-12-14 08:35:07,2.0,3.7,379,8,0.10,0.50,70.8,53.7,F
2024-12-14 08:45:07,1.4,2.5,212,5,0.09,0.49,70.7,55.0,F
2024-12-14 08:55:07,1.5,2.1,279,6,0.10,0.51,70.6,53.7,F
2024-12-14 09:05:07,1.7,3.0,314,7,0.10,0.50,70.6,53.8,F
2024-12-14 09:15:07,1.8,4.1,344,7,0.10,0.50,70.7,53.7,F
2024-12-14 09:25:07,1.3,2.4,219,5,0.10,0.51,70.8,53.7,F
2024-12-14 09:35:07,1.8,3.2,342,7,0.10,0.50,70.7,53.7,F
2024-12-14 09:45:07,1.4,2.5,261,5,0.11,0.53,70.6,53.8,F
2024-12-14 09:55:07,2.4,4.6,394,9,0.11,0.53,70.6,53.7,F
2024-12-14 10:05:07,2.1,3.8,415,8,0.09,0.49,70.6,53.8,F
2024-12-14 10:15:07,2.6,4.4,412,10,0.09,0.48,70.7,54.8,F
2024-12-14 10:25:07,3.4,6.9,528,14,0.10,0.52,71.0,54.8,F
2024-12-14 10:35:07,3.2,5.8,488,13,0.11,0.52,71.3,53.8,F
2024-12-14 10:45:07,4.4,8.0,678,18,0.10,0.51,71.3,54.8,F
2024-12-14 10:55:07,4.2,7.6,712,17,0.09,0.48,71.4,54.8,F
2024-12-14 11:05:07,3.9,7.2,659,16,0.09,0.48,71.5,57.2,F
2024-12-14 11:15:07,3.4,6.1,501,13,0.11,0.52,71.3,54.8,F
2024-12-14 11:25:08,3.1,5.3,556,12,0.10,0.51,71.4,54.8,F
2024-12-14 11:35:08,2.9,5.1,506,11,0.10,0.52,71.6,53.7,F
2024-12-14 11:45:08,2.8,5.2,482,11,0.11,0.52,71.3,53.7,F
2024-12-14 11:55:08,3.7,6.7,594,15,0.10,0.52,71.4,53.7,F
2024-12-14 12:05:08,4.4,7.3,664,18,0.10,0.52,71.2,53.7,F
2024-12-14 12:15:08,4.7,8.8,742,19,0.10,0.51,71.3,53.7,F
2024-12-14 12:25:08,3.7,6.4,601,15,0.09,0.49,71.3,54.8,F
2024-12-14 12:35:08,3.4,6.2,525,14,0.10,0.51,71.5,53.7,F
2024-12-14 12:45:08,4.1,7.0,663,16,0.10,0.52,71.3,53.7,F
2024-12-14 12:55:08,4.4,7.4,678,18,0.10,0.50,71.3,54.9,F
2024-12-14 13:05:08,3.7,6.7,635,15,0.11,0.52,71.2,53.7,F
2024-12-14 13:15:08,3.8,6.9,650,15,0.10,0.52,71.2,53.7,F
2024-12-14 13:25:08,3.5,6.5,569,14,0.10,0.52,71.2,53.7,F
2024-12-14 13:35:08,4.3,8.3,678,17,0.10,0.51,71.1,53.8,F
2024-12-14 13:45:08,3.3,5.8,519,13,0.09,0.49,71.1,54.8,F
2024-12-14 13:55:08,4.5,8.4,717,18,0.12,0.55,71.2,54.9,F
2024-12-14 14:05:08,3.7,6.7,606,15,0.11,0.54,71.2,54.8,F
2024-12-14 14:15:09,4.3,7.9,741,17,0.11,0.53,71.2,54.8,F
2024-12-14 14:25:09,3.4,6.3,546,14,0.10,0.52,71.1,54.8,F
2024-12-14 14:35:09,3.2,5.1,574,13,0.11,0.52,71.3,54.8,F
2024-12-14 14:45:09,3.2,6.4,535,13,0.10,0.52,71.2,54.9,F
2024-12-14 14:55:09,3.4,6.3,518,13,0.10,0.52,71.1,54.8,F
2024-12-14 15:05:09,3.3,6.3,497,13,0.10,0.52,71.2,54.8,F
2024-12-14 15:15:09,3.6,6.4,566,14,0.10,0.50,71.2,54.9,F
2024-12-14 15:25:09,3.6,6.5,562,14,0.10,0.51,71.4,54.8,F
2024-12-14 15:35:09,2.7,4.4,424,10,0.10,0.51,71.3,54.8,F
2024-12-14 15:45:09,3.9,7.4,652,16,0.10,0.51,71.1,54.8,F
2024-12-14 15:55:09,3.5,6.6,560,14,0.10,0.51,71.2,54.8,F
2024-12-14 16:05:09,3.1,5.7,572,12,0.10,0.51,71.2,54.9,F
2024-12-14 16:15:09,2.3,4.3,397,9,0.10,0.51,71.1,54.8,F
2024-12-14 16:25:09,2.7,4.2,444,11,0.10,0.50,71.2,54.9,F
2024-12-14 16:35:09,3.6,6.6,567,14,0.09,0.49,71.2,54.8,F
2024-12-14 16:45:09,2.4,3.8,386,9,0.10,0.50,71.4,54.8,F
2024-12-14 16:55:09,2.7,4.9,470,11,0.10,0.50,71.4,54.8,F
2024-12-14 17:05:10,3.0,5.3,529,12,0.10,0.51,71.2,54.9,F
2024-12-14 17:15:10,2.8,5.4,544,11,0.10,0.50,71.0,54.8,F
2024-12-14 17:25:10,3.7,6.0,504,15,0.10,0.50,71.1,54.8,F
2024-12-14 17:35:10,3.1,5.5,555,12,0.09,0.49,71.0,54.8,F
2024-12-14 17:45:10,3.6,6.3,576,15,0.09,0.49,71.3,54.8,F
2024-12-14 17:55:10,3.0,5.4,528,12,0.09,0.49,71.1,54.8,F
2024-12-14 18:05:10,2.8,5.1,488,11,0.09,0.49,71.1,54.8,F
2024-12-14 18:15:10,2.5,4.5,431,10,0.09,0.49,71.1,54.8,F
2024-12-14 18:25:10,2.8,5.2,492,11,0.09,0.49,71.2,53.7,F
2024-12-14 18:35:10,2.8,4.8,462,11,0.09,0.49,71.2,53.7,F
2024-12-14 18:45:10,2.5,4.9,423,10,0.09,0.48,71.4,54.8,F
2024-12-14 18:55:10,2.0,3.3,406,8,0.09,0.47,71.2,54.8,F
2024-12-14 19:05:10,1.9,3.6,375,7,0.09,0.47,71.3,54.8,F
2024-12-14 19:15:10,2.3,4.0,381,9,0.09,0.47,71.3,54.9,F
2024-12-14 19:25:10,1.7,2.9,332,6,0.09,0.48,71.3,54.8,F
2024-12-14 19:35:10,1.8,3.0,340,7,0.09,0.48,71.3,54.8,F
2024-12-14 19:45:10,1.6,2.8,320,6,0.09,0.47,71.6,54.8,F
2024-12-14 19:55:11,1.8,3.2,351,7,0.09,0.48,71.5,54.9,F
2024-12-14 20:05:11,1.1,2.1,184,4,0.09,0.48,71.4,54.9,F
2024-12-14 20:15:11,1.7,2.8,293,6,0.09,0.49,71.5,54.8,F
2024-12-14 20:25:11,1.4,2.6,239,5,0.09,0.49,71.4,54.8,F
2024-12-14 20:35:11,1.5,2.7,282,6,0.09,0.49,71.4,54.8,F
2024-12-14 20:45:11,1.5,2.7,262,6,0.09,0.47,71.7,54.8,F
2024-12-14 20:55:11,1.2,2.2,200,5,0.09,0.48,71.4,54.9,F
2024-12-14 21:05:11,1.6,2.9,269,6,0.09,0.49,71.5,54.9,F
2024-12-14 21:15:11,1.9,3.5,360,7,0.09,0.47,71.4,54.8,F
2024-12-14 21:25:11,1.2,2.0,198,4,0.09,0.48,71.6,54.8,F
2024-12-14 21:35:11,1.5,2.2,285,6,0.09,0.48,71.3,54.8,F
2024-12-14 21:45:11,1.2,2.1,216,5,0.09,0.49,71.6,54.8,F
2024-12-14 21:55:11,1.6,2.7,281,6,0.09,0.49,71.4,54.9,F
2024-12-14 22:05:11,1.4,2.3,257,5,0.09,0.47,71.3,53.7,F
2024-12-14 22:15:11,0.9,1.4,229,3,0.09,0.47,71.3,53.7,F
2024-12-14 22:25:11,1.4,2.4,227,5,0.09,0.48,71.3,53.7,F
2024-12-14 22:35:11,1.7,2.9,331,6,0.09,0.48,71.5,54.8,F
2024-12-14 22:45:12,2.2,3.9,429,8,0.09,0.48,71.6,53.7,F
2024-12-14 22:55:12,2.2,3.8,335,9,0.09,0.46,71.4,54.8,F
2024-12-14 23:05:12,1.6,2.7,254,6,0.09,0.47,71.3,54.9,F
2024-12-14 23:15:12,1.2,1.9,200,5,0.09,0.46,71.4,54.8,F
2024-12-14 23:25:12,1.5,2.6,239,6,0.09,0.48,71.4,53.8,F
2024-12-14 23:35:12,1.4,2.7,228,5,0.09,0.48,71.3,53.8,F
2024-12-14 23:45:12,1.1,1.7,262,4,0.09,0.48,71.5,53.8,F
2024-12-14 23:55:12,1.4,2.4,248,5,0.09,0.47,71.3,53.8,F
