DATE,PM2.5(ug/m3),PM10(ug/m3),PARTICLES(per/L),AQI,HCHO(mg/m3),TVOC(mg/m3),TEMP,HUMI(%RH),TEMPUNIT
2025-01-04 00:08:02,3.3,5.1,516,13,0.09,0.45,69.9,57.2,F
2025-01-04 00:18:02,3.5,6.8,573,14,0.09,0.44,70.0,56.1,F
2025-01-04 00:28:03,4.2,6.9,721,17,0.09,0.46,70.0,57.2,F
2025-01-04 00:38:03,3.4,6.0,541,14,0.09,0.49,70.0,58.3,F
2025-01-04 00:48:03,3.6,5.6,534,14,0.09,0.45,69.8,56.0,F
2025-01-04 00:58:03,3.7,6.6,606,15,0.09,0.45,69.8,57.2,F
2025-01-04 01:08:03,3.4,6.1,537,14,0.09,0.46,69.8,57.2,F
2025-01-04 01:18:03,3.2,5.5,581,13,0.09,0.47,69.8,57.2,F
2025-01-04 01:28:03,3.4,6.3,572,14,0.09,0.49,69.9,57.2,F
2025-01-04 01:38:03,3.1,5.1,562,12,0.09,0.47,69.9,57.2,F
2025-01-04 01:48:03,3.3,5.5,546,13,0.09,0.47,69.7,57.2,F
2025-01-04 01:58:03,4.3,6.6,662,17,0.09,0.48,69.7,57.2,F
2025-01-04 02:08:03,3.3,6.1,514,13,0.09,0.47,69.6,57.2,F
2025-01-04 02:18:03,3.3,5.8,513,13,0.09,0.48,69.7,57.2,F
2025-01-04 02:28:03,3.3,5.0,512,13,0.09,0.48,69.9,57.3,F
2025-01-04 02:38:03,2.8,4.7,497,11,0.09,0.49,69.9,57.3,F
2025-01-04 02:48:03,3.5,5.2,568,14,0.10,0.50,69.7,57.2,F
2025-01-04 02:58:03,3.3,5.3,501,13,0.09,0.49,69.7,57.2,F
2025-01-04 03:08:03,2.9,4.8,506,11,0.09,0.49,69.8,57.2,F
2025-01-04 03:18:04,3.2,5.8,581,13,0.10,0.50,69.8,57.3,F
2025-01-04 03:28:04,2.7,4.8,456,11,0.10,0.50,69.9,57.2,F
2025-01-04 03:38:04,3.2,5.3,492,13,0.10,0.50,70.0,57.2,F
2025-01-04 03:48:04,3.3,5.5,486,13,0.10,0.50,69.7,57.2,F
2025-01-04 03:58:04,3.4,6.0,521,14,0.10,0.50,69.7,57.2,F
2025-01-04 04:08:04,3.5,6.2,565,14,0.10,0.50,69.7,57.2,F
2025-01-04 04:18:04,3.1,5.2,556,12,0.10,0.50,69.8,57.2,F
2025-01-04 04:28:04,3.1,5.7,489,12,0.10,0.51,69.7,57.3,F
2025-01-04 04:38:04,2.8,5.0,504,11,0.10,0.50,69.9,57.2,F
2025-01-04 04:48:04,3.7,5.3,478,15,0.10,0.50,69.8,57.2,F
2025-01-04 04:58:04,3.3,5.5,534,13,0.10,0.50,69.8,57.3,F
2025-01-04 05:08:04,3.0,5.2,546,12,0.10,0.50,69.7,57.2,F
2025-01-04 05:18:04,2.4,4.3,380,9,0.10,0.50,69.7,57.3,F
2025-01-04 05:28:04,2.6,4.2,439,10,0.10,0.51,69.8,57.2,F
2025-01-04 05:38:04,2.4,3.7,411,9,0.10,0.52,70.0,57.2,F
