DATE,PM2.5(ug/m3),PM10(ug/m3),PARTICLES(per/L),AQI,HCHO(mg/m3),TVOC(mg/m3),TEMP,HUMI(%RH),TEMPUNIT
2024-12-15 00:05:12,1.2,2.0,193,4,0.09,0.46,71.3,54.8,F
2024-12-15 00:15:12,1.2,2.1,200,5,0.09,0.47,71.3,54.8,F
2024-12-15 00:25:12,1.6,2.9,305,6,0.09,0.47,71.4,54.8,F
2024-12-15 00:35:12,1.3,2.4,176,5,0.09,0.47,71.4,53.7,F
2024-12-15 00:45:12,1.4,2.6,251,5,0.09,0.47,71.5,53.7,F
2024-12-15 00:55:12,1.1,1.9,184,4,0.09,0.47,71.3,54.8,F
2024-12-15 01:05:12,1.6,2.7,282,6,0.09,0.47,71.2,53.7,F
2024-12-15 01:15:12,1.5,2.8,287,6,0.09,0.48,71.3,53.7,F
2024-12-15 01:25:13,1.6,2.7,279,6,0.09,0.47,71.4,53.7,F
2024-12-15 01:35:13,1.3,1.7,191,5,0.09,0.48,71.5,53.7,F
2024-12-15 01:45:13,1.2,2.1,201,5,0.09,0.48,71.4,53.8,F
2024-12-15 01:55:13,1.4,2.5,238,5,0.09,0.47,71.2,53.7,F
2024-12-15 02:05:13,1.2,1.8,207,5,0.09,0.47,71.3,54.8,F
2024-12-15 02:15:13,0.9,1.5,220,3,0.09,0.47,71.6,53.8,F
2024-12-15 02:25:13,1.2,1.4,193,4,0.09,0.48,71.3,53.7,F
2024-12-15 02:35:13,1.1,2.0,169,4,0.09,0.48,71.5,53.7,F
2024-12-15 02:45:13,1.4,2.2,237,5,0.09,0.47,71.4,53.7,F
2024-12-15 02:55:13,1.2,2.2,204,5,0.09,0.46,71.3,53.7,F
2024-12-15 03:05:13,1.6,2.9,283,6,0.09,0.47,71.3,53.7,F
2024-12-15 03:15:13,1.4,2.7,247,5,0.09,0.46,71.3,53.7,F
2024-12-15 03:25:13,1.2,2.2,195,4,0.09,0.46,71.3,53.7,F
2024-12-15 03:35:13,1.5,2.7,264,6,0.09,0.45,71.2,56.0,F
2024-12-15 03:45:13,1.2,1.9,187,4,0.09,0.46,71.6,54.8,F
2024-12-15 03:55:13,1.3,2.3,198,5,0.10,0.51,71.4,53.7,F
2024-12-15 04:05:13,1.3,2.2,211,5,0.10,0.52,71.6,53.7,F
2024-12-15 04:15:14,0.8,1.5,200,3,0.11,0.53,71.6,54.8,F
2024-12-15 04:25:14,1.3,2.3,219,5,0.10,0.51,70.7,54.8,F
2024-12-15 04:35:14,0.9,1.6,216,3,0.16,0.66,70.0,54.9,F
2024-12-15 04:45:14,1.2,2.2,191,5,0.12,0.55,70.7,54.9,F
2024-12-15 04:55:14,1.5,2.8,272,6,0.11,0.53,70.9,55.0,F
2024-12-15 05:05:14,0.8,1.4,210,3,0.11,0.53,71.1,54.9,F
2024-12-15 05:15:14,1.0,1.8,213,3,0.11,0.52,71.2,54.8,F
2024-12-15 05:25:14,0.8,1.4,208,3,0.13,0.59,71.2,54.8,F
2024-12-15 05:35:14,0.9,1.3,219,3,0.13,0.57,71.3,56.0,F
2024-12-15 05:45:14,1.5,2.3,262,6,0.11,0.53,71.5,56.0,F
2024-12-15 05:55:14,1.1,2.0,264,4,0.11,0.52,71.3,56.0,F
2024-12-15 06:05:14,0.7,1.1,162,2,0.11,0.54,71.4,56.0,F
2024-12-15 06:15:14,0.7,1.1,201,3,0.11,0.54,71.3,56.1,F
2024-12-15 06:25:14,0.8,1.5,196,3,0.11,0.53,71.3,57.1,F
2024-12-15 06:35:14,1.1,2.1,174,4,0.11,0.53,71.4,57.1,F
2024-12-15 06:45:14,0.8,1.4,203,3,0.11,0.53,71.5,57.1,F
2024-12-15 06:55:14,0.8,1.5,222,3,0.11,0.53,71.4,57.2,F
2024-12-15 07:05:15,1.0,1.7,223,3,0.11,0.53,71.4,57.1,F
2024-12-15 07:15:15,0.8,1.1,181,3,0.11,0.53,71.4,57.1,F
2024-12-15 07:25:15,1.0,1.9,242,4,0.11,0.54,71.5,57.1,F
2024-12-15 07:35:15,0.9,1.4,153,3,0.11,0.54,71.3,57.1,F
2024-12-15 07:45:15,0.7,1.4,201,2,0.11,0.52,71.6,57.2,F
2024-12-15 07:55:15,0.6,1.1,144,2,0.11,0.53,71.4,57.1,F
2024-12-15 08:05:15,0.5,0.7,123,1,0.11,0.53,71.4,57.2,F
2024-12-15 08:15:15,0.5,0.9,137,2,0.11,0.53,71.4,57.2,F
2024-12-15 08:25:15,1.1,1.8,261,4,0.11,0.54,71.4,56.1,F
2024-12-15 08:35:15,1.0,1.7,228,3,0.11,0.53,71.5,56.0,F
2024-12-15 08:45:15,1.2,2.3,193,4,0.11,0.52,71.5,56.1,F
2024-12-15 08:55:15,1.6,2.7,284,6,0.11,0.52,71.3,56.0,F
2024-12-15 09:05:15,1.2,2.1,193,4,0.11,0.52,71.2,56.0,F
2024-12-15 09:15:15,1.2,2.3,214,5,0.10,0.51,71.0,56.0,F
2024-12-15 09:25:15,1.8,3.2,344,7,0.10,0.51,71.2,56.1,F
2024-12-15 09:35:15,1.1,1.8,165,4,0.10,0.51,71.4,57.1,F
2024-12-15 09:45:15,1.1,2.0,183,4,0.10,0.50,71.4,56.0,F
2024-12-15 09:55:16,1.4,2.8,256,5,0.09,0.49,71.3,56.0,F
2024-12-15 10:05:16,1.7,3.1,366,7,0.10,0.52,71.4,58.4,F
2024-12-15 10:15:16,1.3,2.1,208,5,0.12,0.55,71.3,59.5,F
2024-12-15 10:25:16,2.1,4.2,427,8,0.10,0.50,69.8,59.5,F
2024-12-15 10:35:16,2.1,3.6,422,8,0.10,0.50,70.4,57.2,F
2024-12-15 10:45:16,1.9,3.7,385,7,0.10,0.50,70.7,57.2,F
2024-12-15 10:55:16,1.7,3.3,327,7,0.09,0.48,70.7,56.1,F
2024-12-15 11:05:16,2.1,3.9,332,8,0.09,0.48,70.8,56.0,F
2024-12-15 11:15:16,2.7,4.9,434,11,0.09,0.49,71.0,56.0,F
2024-12-15 11:25:16,3.4,5.8,523,13,0.09,0.47,70.9,56.0,F
2024-12-15 11:35:16,3.5,6.0,526,14,0.09,0.47,71.1,57.1,F
2024-12-15 11:45:16,3.7,6.9,558,15,0.09,0.45,71.1,58.3,F
2024-12-15 11:55:16,3.8,7.2,632,15,0.09,0.45,71.4,58.3,F
2024-12-15 12:05:16,3.4,6.2,518,13,0.09,0.46,71.5,59.5,F
2024-12-15 12:15:16,3.7,6.6,586,15,0.08,0.43,72.1,58.2,F
2024-12-15 12:25:16,2.3,4.1,347,9,0.08,0.42,70.6,58.3,F
2024-12-15 12:35:16,1.4,2.5,231,5,0.09,0.45,71.2,56.0,F
2024-12-15 12:45:17,2.0,3.4,384,8,0.09,0.44,71.5,54.8,F
2024-12-15 12:55:17,2.2,3.1,314,8,0.09,0.47,71.6,56.1,F
2024-12-15 13:05:17,1.9,4.0,357,7,0.09,0.46,71.8,54.8,F
2024-12-15 13:15:17,1.5,2.9,286,6,0.09,0.45,71.8,56.1,F
2024-12-15 13:25:17,1.9,3.2,383,7,0.09,0.45,71.9,54.8,F
2024-12-15 13:35:17,2.2,3.8,336,9,0.09,0.44,71.7,54.8,F
2024-12-15 13:45:17,1.5,2.4,267,6,0.09,0.44,71.7,56.0,F
2024-12-15 13:55:17,1.6,2.6,281,6,0.09,0.44,71.8,56.0,F
2024-12-15 14:05:17,1.6,3.1,265,6,0.08,0.43,72.0,56.1,F
2024-12-15 14:15:17,2.5,4.5,399,10,0.08,0.43,71.8,56.0,F
