DATE,PM2.5(ug/m3),PM10(ug/m3),PARTICLES(per/L),AQI,HCHO(mg/m3),TVOC(mg/m3),TEMP,HUMI(%RH),TEMPUNIT
2024-12-22 00:06:12,2.7,4.3,458,11,0.03,0.14,69.3,53.7,F
2024-12-22 00:16:12,3.0,5.0,525,12,0.03,0.15,69.4,55.0,F
2024-12-22 00:26:12,2.8,5.3,505,11,0.03,0.14,69.6,52.6,F
2024-12-22 00:36:12,3.3,5.4,491,13,0.03,0.13,69.4,52.6,F
2024-12-22 00:46:12,3.0,5.1,556,12,0.03,0.14,69.4,52.7,F
2024-12-22 00:56:12,3.7,6.6,616,15,0.03,0.13,69.4,52.6,F
2024-12-22 01:06:12,3.5,5.5,549,14,0.03,0.15,69.7,54.9,F
2024-12-22 01:16:12,3.1,4.7,541,12,0.03,0.13,69.5,53.7,F
2024-12-22 01:26:12,3.1,5.5,549,12,0.03,0.13,69.6,52.6,F
2024-12-22 01:36:12,3.1,5.2,569,12,0.03,0.13,69.4,52.6,F
2024-12-22 01:46:12,3.1,4.9,542,12,0.04,0.16,69.4,53.7,F
2024-12-22 01:56:12,2.7,4.0,468,11,0.03,0.15,70.7,52.6,F
2024-12-22 02:06:12,2.3,3.5,389,9,0.03,0.14,71.8,51.5,F
2024-12-22 02:16:12,2.8,4.3,464,11,0.03,0.14,72.7,50.2,F
2024-12-22 02:26:12,2.2,3.8,332,9,0.03,0.15,73.4,50.3,F
2024-12-22 02:36:13,2.0,3.2,400,8,0.03,0.15,73.8,49.0,F
2024-12-22 02:46:13,2.1,3.4,416,8,0.04,0.16,74.1,49.1,F
2024-12-22 02:56:13,1.5,2.7,278,6,0.04,0.16,73.2,50.2,F
2024-12-22 03:06:13,2.4,4.4,371,10,0.04,0.17,72.6,53.6,F
2024-12-22 03:16:13,3.2,4.7,582,13,0.03,0.15,72.2,57.1,F
2024-12-22 03:26:13,2.8,4.9,496,11,0.03,0.14,71.7,53.8,F
2024-12-22 03:36:13,3.4,6.5,529,14,0.04,0.16,71.4,56.0,F
2024-12-22 03:46:13,4.1,6.5,697,16,0.03,0.15,71.2,56.0,F
2024-12-22 03:56:13,4.2,7.6,641,17,0.03,0.14,71.0,54.8,F
2024-12-22 04:06:13,4.3,7.0,733,17,0.03,0.14,70.7,56.0,F
2024-12-22 04:16:13,2.9,4.3,501,11,0.03,0.13,70.8,54.8,F
2024-12-22 04:26:13,3.6,6.3,581,14,0.03,0.14,70.5,54.9,F
2024-12-22 04:36:13,3.4,5.7,524,14,0.03,0.14,70.4,54.9,F
2024-12-22 04:46:13,3.6,6.2,598,14,0.03,0.13,70.4,56.0,F
2024-12-22 04:56:13,3.4,5.5,535,13,0.03,0.13,70.3,54.9,F
2024-12-22 05:06:13,3.4,5.7,518,13,0.03,0.13,70.2,54.9,F
2024-12-22 05:16:13,3.1,5.3,575,12,0.03,0.13,70.3,55.0,F
2024-12-22 05:26:14,3.6,6.0,553,14,0.03,0.13,70.1,55.0,F
2024-12-22 05:36:14,2.5,3.7,414,10,0.03,0.13,70.1,54.9,F
2024-12-22 05:46:14,3.1,5.1,551,12,0.03,0.13,70.1,54.9,F
2024-12-22 05:56:14,3.5,5.7,517,14,0.03,0.13,69.9,54.9,F
2024-12-22 06:06:14,3.3,5.3,500,13,0.03,0.13,70.0,53.7,F
2024-12-22 06:16:14,3.1,5.0,544,12,0.03,0.13,70.0,53.7,F
2024-12-22 06:26:14,3.5,5.5,531,14,0.03,0.13,69.8,53.7,F
2024-12-22 06:36:14,3.2,5.0,490,13,0.03,0.13,69.8,55.0,F
2024-12-22 06:46:14,3.7,6.3,615,15,0.03,0.12,69.8,53.7,F
2024-12-22 06:56:14,2.9,4.6,523,12,0.03,0.13,69.9,53.7,F
2024-12-22 07:06:14,3.4,5.6,534,14,0.03,0.13,69.8,53.7,F
2024-12-22 07:16:14,3.2,4.9,526,13,0.03,0.12,70.0,53.7,F
2024-12-22 07:26:14,3.4,6.0,525,14,0.03,0.13,69.7,54.9,F
2024-12-22 07:36:14,2.7,4.5,463,11,0.03,0.12,69.7,53.7,F
2024-12-22 07:46:14,3.5,5.7,533,14,0.03,0.13,69.5,53.7,F
2024-12-22 07:56:14,3.8,7.0,684,15,0.03,0.12,69.5,53.7,F
2024-12-22 08:06:14,2.7,4.5,427,11,0.03,0.12,69.8,53.7,F
2024-12-22 08:16:15,3.0,5.4,540,12,0.03,0.12,69.5,53.9,F
2024-12-22 08:26:15,3.2,5.0,438,13,0.03,0.12,69.4,53.7,F
2024-12-22 08:36:15,3.1,5.7,586,13,0.03,0.12,69.4,52.6,F
2024-12-22 08:46:15,3.6,6.1,542,14,0.03,0.13,69.4,53.7,F
2024-12-22 08:56:15,3.1,5.1,581,13,0.03,0.13,69.4,53.7,F
2024-12-22 09:06:15,2.8,5.2,517,11,0.03,0.12,69.5,53.7,F
2024-12-22 09:16:15,2.9,4.9,503,12,0.03,0.13,69.4,53.7,F
2024-12-22 09:26:15,2.8,4.0,449,11,0.03,0.13,69.3,52.6,F
2024-12-22 09:36:15,3.1,5.0,536,12,0.03,0.13,69.3,53.7,F
2024-12-22 09:46:15,2.4,4.6,399,10,0.03,0.13,69.4,53.7,F
2024-12-22 09:56:15,3.1,5.3,573,12,0.03,0.13,69.6,53.7,F
2024-12-22 10:06:15,3.1,4.8,522,12,0.03,0.13,69.5,53.7,F
2024-12-22 10:16:15,3.7,6.1,591,15,0.03,0.13,69.3,52.6,F
2024-12-22 10:26:15,2.5,4.5,409,10,0.03,0.13,69.4,53.7,F
2024-12-22 10:36:15,2.7,4.4,439,10,0.03,0.13,69.4,53.7,F
2024-12-22 10:46:15,2.6,4.5,438,10,0.03,0.14,69.3,53.9,F
2024-12-22 10:56:15,2.3,3.9,367,9,0.03,0.13,69.3,53.7,F
2024-12-22 11:06:16,2.4,4.5,475,9,0.03,0.14,69.5,53.7,F
2024-12-22 11:16:16,2.7,5.0,466,11,0.03,0.15,69.9,53.7,F
2024-12-22 11:26:16,2.0,3.1,376,8,0.04,0.16,71.4,57.1,F
2024-12-22 11:36:16,7.9,13.6,1211,32,0.09,0.45,71.2,54.9,F
