DATE,PM2.5(ug/m3),PM10(ug/m3),PARTICLES(per/L),AQI,HCHO(mg/m3),TVOC(mg/m3),TEMP,HUMI(%RH),TEMPUNIT
2025-01-06 00:08:19,5.6,9.5,861,23,0.18,0.72,71.6,59.5,F
2025-01-06 00:18:20,4.8,8.5,787,19,0.17,0.69,71.6,60.6,F
2025-01-06 00:28:20,5.6,9.7,881,23,0.17,0.69,71.4,59.4,F
2025-01-06 00:38:20,5.4,8.8,829,22,0.17,0.69,71.4,59.4,F
2025-01-06 00:48:20,5.1,8.8,837,20,0.18,0.70,71.5,59.4,F
2025-01-06 00:58:20,4.5,7.5,683,18,0.17,0.69,71.6,60.6,F
2025-01-06 01:08:20,4.5,7.9,686,18,0.16,0.66,71.4,60.5,F
2025-01-06 01:18:20,4.3,7.6,702,17,0.16,0.67,71.3,60.5,F
2025-01-06 01:28:20,4.9,7.9,673,20,0.16,0.66,71.3,59.4,F
2025-01-06 01:38:20,4.5,7.2,717,18,0.17,0.68,71.2,60.5,F
2025-01-06 01:48:20,3.9,8.6,768,16,0.17,0.69,71.4,60.5,F
2025-01-06 01:58:20,4.5,8.0,700,18,0.17,0.67,71.5,60.5,F
2025-01-06 02:08:20,4.9,8.7,773,20,0.16,0.66,71.3,60.7,F
2025-01-06 02:18:20,4.0,7.1,655,16,0.15,0.64,71.2,60.5,F
2025-01-06 02:28:20,4.5,7.8,697,18,0.16,0.65,71.2,59.5,F
2025-01-06 02:38:20,3.5,5.9,578,14,0.16,0.65,71.2,59.5,F
2025-01-06 02:48:20,4.1,7.0,686,16,0.16,0.66,71.4,59.4,F
2025-01-06 02:58:20,3.7,6.6,607,15,0.16,0.65,71.2,59.4,F
2025-01-06 03:08:21,4.2,7.8,649,17,0.15,0.64,71.2,59.4,F
2025-01-06 03:18:21,3.2,5.8,584,13,0.15,0.63,71.1,59.4,F
2025-01-06 03:28:21,4.2,7.5,705,17,0.15,0.64,71.2,59.5,F
2025-01-06 03:38:21,3.2,5.4,485,13,0.15,0.64,71.3,59.4,F
2025-01-06 03:48:21,3.5,6.1,546,14,0.15,0.63,71.3,59.4,F
2025-01-06 03:58:21,3.3,5.7,499,13,0.15,0.63,71.2,59.4,F
2025-01-06 04:08:21,2.8,4.6,510,11,0.15,0.63,71.1,59.5,F
2025-01-06 04:18:21,3.1,5.2,532,12,0.15,0.62,71.1,59.4,F
2025-01-06 04:28:21,3.1,5.3,581,12,0.14,0.62,71.1,59.5,F
2025-01-06 04:38:21,3.1,5.7,570,13,0.14,0.62,71.3,59.4,F
2025-01-06 04:48:21,2.7,4.7,485,11,0.14,0.62,71.3,59.4,F
2025-01-06 04:58:21,3.7,6.6,594,15,0.14,0.61,71.0,59.4,F
2025-01-06 05:08:21,3.0,4.7,540,12,0.14,0.62,71.0,60.6,F
2025-01-06 05:18:21,2.7,5.1,485,11,0.14,0.61,71.1,59.4,F
2025-01-06 05:28:21,2.5,4.4,418,10,0.14,0.61,71.1,59.5,F
2025-01-06 05:38:21,2.6,4.2,421,10,0.14,0.60,71.2,59.5,F
2025-01-06 05:48:21,2.4,4.2,362,9,0.14,0.61,71.0,59.5,F
2025-01-06 05:58:22,3.0,4.6,543,12,0.14,0.60,71.0,59.5,F
2025-01-06 06:08:22,2.4,4.0,426,9,0.14,0.60,71.0,59.4,F
2025-01-06 06:18:22,2.6,4.3,438,10,0.14,0.60,71.0,59.5,F
2025-01-06 06:28:22,2.4,4.2,399,10,0.14,0.60,71.0,59.4,F
2025-01-06 06:38:22,2.7,5.0,439,10,0.13,0.59,71.2,59.4,F
2025-01-06 06:48:22,2.7,4.4,445,11,0.13,0.59,70.9,59.5,F
2025-01-06 06:58:22,2.5,4.4,394,10,0.13,0.59,71.0,59.4,F
2025-01-06 07:08:22,2.6,4.8,421,10,0.17,0.68,70.9,58.4,F
2025-01-06 07:18:22,2.2,4.2,325,9,0.18,0.70,71.0,58.3,F
2025-01-06 07:28:22,2.1,3.7,407,8,0.13,0.59,71.1,58.3,F
2025-01-06 07:38:22,7.9,13.0,1226,32,0.14,0.60,71.3,60.5,F
2025-01-06 07:48:22,7.5,12.7,1131,30,0.13,0.59,71.4,60.5,F
2025-01-06 07:58:22,5.5,9.9,842,22,0.14,0.60,71.6,60.5,F
2025-01-06 08:08:22,5.4,9.3,883,22,0.15,0.64,71.7,62.8,F
