DATE,PM2.5(ug/m3),PM10(ug/m3),PARTICLES(per/L),AQI,HCHO(mg/m3),TVOC(mg/m3),TEMP,HUMI(%RH),TEMPUNIT
2025-01-01 00:07:37,7.7,14.3,1162,31,0.22,0.80,70.5,61.7,F
2025-01-01 00:17:37,8.2,14.7,1305,33,0.22,0.81,70.6,61.7,F
2025-01-01 00:27:37,6.8,11.3,1036,28,0.23,0.83,70.8,62.8,F
2025-01-01 00:37:37,7.8,12.9,1170,32,0.23,0.84,71.1,63.0,F
2025-01-01 00:47:37,6.9,12.5,1076,28,0.22,0.82,71.1,62.8,F
2025-01-01 00:57:37,8.3,14.7,1334,34,0.25,0.88,71.0,64.0,F
2025-01-01 01:07:37,7.7,13.5,1162,31,0.21,0.78,70.2,60.6,F
2025-01-01 01:17:37,7.5,13.4,1207,30,0.19,0.74,68.5,58.5,F
2025-01-01 01:27:37,7.2,11.6,1009,29,0.18,0.71,67.3,57.2,F
2025-01-01 01:37:37,8.5,14.2,1362,35,0.17,0.68,66.4,57.4,F
2025-01-01 01:47:37,7.8,13.6,1196,32,0.17,0.69,66.8,58.4,F
2025-01-01 01:57:38,7.4,12.5,1152,30,0.17,0.69,67.9,58.4,F
2025-01-01 02:07:38,7.3,12.7,1180,30,0.16,0.67,66.4,57.4,F
2025-01-01 02:17:38,9.0,16.2,1380,37,0.18,0.70,67.4,58.4,F
2025-01-01 02:27:38,9.3,17.2,1442,38,0.18,0.70,68.5,59.5,F
2025-01-01 02:37:38,9.7,16.9,1461,40,0.18,0.70,69.2,59.6,F
2025-01-01 02:47:38,10.2,18.0,1578,42,0.19,0.72,69.5,61.8,F
2025-01-01 02:57:38,10.2,18.8,1591,42,0.19,0.74,69.7,62.9,F
2025-01-01 03:07:38,10.3,17.8,1613,42,0.21,0.77,69.9,64.0,F
2025-01-01 03:17:38,10.6,18.2,1652,43,0.21,0.79,70.0,64.1,F
2025-01-01 03:27:38,11.6,20.7,1857,48,0.21,0.79,70.1,65.3,F
2025-01-01 03:37:38,12.3,21.2,1894,51,0.22,0.80,70.4,65.3,F
2025-01-01 03:47:38,10.3,17.6,1598,42,0.23,0.82,70.3,66.3,F
2025-01-01 03:57:38,11.2,19.3,1726,46,0.23,0.84,70.3,66.4,F
2025-01-01 04:07:38,11.9,21.4,1782,48,0.23,0.84,70.5,66.3,F
