DATE,PM2.5(ug/m3),PM10(ug/m3),PARTICLES(per/L),AQI,HCHO(mg/m3),TVOC(mg/m3),TEMP,HUMI(%RH),TEMPUNIT
2025-01-22 00:01:57,0.3,0.7,22,1,0.23,0.83,71.4,60.6,F
2025-01-22 00:11:58,0.2,0.5,51,1,0.24,0.85,71.7,62.8,F
2025-01-22 00:21:58,0.1,0.2,11,1,0.24,0.85,71.7,61.8,F
2025-01-22 00:31:58,0.1,0.2,12,1,0.24,0.85,71.9,66.2,F
2025-01-22 00:41:58,0.1,0.2,18,1,0.23,0.84,72.0,62.8,F
2025-01-22 00:51:58,0.1,0.1,17,1,0.24,0.85,71.7,61.7,F
2025-01-22 01:01:58,0.1,0.2,10,1,0.24,0.85,71.7,60.5,F
2025-01-22 01:11:58,0.1,0.2,17,1,0.23,0.84,71.6,60.5,F
2025-01-22 01:21:58,0.1,0.3,38,1,0.23,0.84,71.6,60.6,F
2025-01-22 01:31:58,0.1,0.2,11,1,0.23,0.84,71.5,61.7,F
2025-01-22 01:41:58,0.1,0.2,14,1,0.23,0.84,71.6,61.7,F
2025-01-22 01:51:58,0.1,0.2,10,1,0.23,0.84,71.4,60.5,F
2025-01-22 02:01:58,0.1,0.2,15,2,0.23,0.84,71.4,60.5,F
2025-01-22 02:11:58,0.2,0.3,17,1,0.23,0.84,71.4,61.7,F
2025-01-22 02:21:58,0.1,0.2,12,2,0.24,0.85,71.3,60.7,F
2025-01-22 02:31:58,0.1,0.2,14,2,0.24,0.85,71.4,60.5,F
2025-01-22 02:41:58,0.1,0.2,15,2,0.24,0.85,71.4,60.5,F
2025-01-22 02:51:58,0.1,0.2,11,1,0.23,0.84,71.3,60.5,F
2025-01-22 03:01:59,0.1,0.2,12,2,0.23,0.84,71.2,60.7,F
2025-01-22 03:11:59,0.1,0.2,10,1,0.24,0.85,71.2,60.7,F
2025-01-22 03:21:59,0.1,0.2,16,1,0.24,0.85,71.2,61.7,F
2025-01-22 03:31:59,0.2,0.3,17,1,0.23,0.84,71.3,60.6,F
2025-01-22 03:41:59,0.1,0.2,15,1,0.23,0.84,71.2,60.6,F
2025-01-22 03:51:59,0.1,0.2,13,1,0.23,0.84,71.2,60.5,F
2025-01-22 04:01:59,0.1,0.2,17,2,0.23,0.84,71.1,60.5,F
2025-01-22 04:11:59,0.1,0.2,15,1,0.23,0.84,71.1,60.7,F
2025-01-22 04:21:59,0.2,0.3,15,1,0.23,0.84,71.1,60.6,F
2025-01-22 04:31:59,0.1,0.2,13,1,0.23,0.84,71.2,60.6,F
2025-01-22 04:41:59,0.1,0.2,17,1,0.23,0.84,71.0,60.7,F
2025-01-22 04:51:59,0.1,0.2,13,1,0.23,0.84,71.0,60.6,F
2025-01-22 05:01:59,0.1,0.2,17,2,0.23,0.84,70.9,60.6,F
2025-01-22 05:11:59,0.1,0.2,17,1,0.23,0.84,70.9,60.6,F
2025-01-22 05:21:59,0.1,0.2,19,1,0.23,0.84,71.1,60.7,F
2025-01-22 05:31:59,0.1,0.2,17,1,0.23,0.84,71.1,60.6,F
2025-01-22 05:41:59,0.1,0.2,15,1,0.23,0.84,70.9,60.6,F
2025-01-22 05:52:00,0.1,0.2,15,2,0.23,0.84,70.8,60.7,F
2025-01-22 06:02:00,0.1,0.2,15,1,0.23,0.84,70.8,60.6,F
2025-01-22 06:12:00,0.1,0.2,17,1,0.23,0.84,70.8,59.4,F
2025-01-22 06:22:00,0.2,0.3,15,1,0.23,0.83,71.0,59.4,F
2025-01-22 06:32:00,0.1,0.2,13,1,0.23,0.84,71.1,59.4,F
2025-01-22 06:42:00,0.1,0.2,17,1,0.23,0.84,70.8,59.4,F
2025-01-22 06:52:00,0.1,0.2,19,1,0.23,0.84,70.8,59.4,F
2025-01-22 07:02:00,0.1,0.2,17,1,0.23,0.83,70.8,59.4,F
2025-01-22 07:12:01,0.1,0.2,19,1,0.23,0.83,70.9,59.4,F
2025-01-22 07:22:00,0.2,0.3,13,2,0.23,0.83,71.0,59.4,F
2025-01-22 07:32:00,0.2,0.3,17,2,0.23,0.83,70.9,59.4,F
2025-01-22 07:42:00,0.1,0.2,13,2,0.23,0.84,70.7,59.4,F
2025-01-22 07:52:00,0.1,0.2,15,1,0.23,0.84,70.7,59.4,F
2025-01-22 08:02:00,0.2,0.3,17,1,0.23,0.84,70.8,59.4,F
2025-01-22 08:12:00,0.4,0.9,104,1,0.23,0.83,70.7,60.6,F
2025-01-22 08:22:00,0.1,0.2,15,1,0.23,0.84,70.9,59.4,F
2025-01-22 08:32:00,2.3,3.5,372,9,0.24,0.85,71.1,61.7,F
2025-01-22 08:42:01,3.5,5.8,564,14,0.24,0.86,71.1,62.9,F
2025-01-22 08:52:01,1.9,3.2,359,7,0.24,0.85,71.3,62.8,F
2025-01-22 09:02:01,1.1,2.1,168,4,0.24,0.86,71.4,62.9,F
2025-01-22 09:12:01,0.6,1.1,156,2,0.24,0.86,71.5,61.8,F
2025-01-22 09:22:01,0.7,1.4,195,2,0.24,0.85,71.7,61.7,F
2025-01-22 09:32:01,0.6,0.9,160,2,0.24,0.85,71.7,61.7,F
2025-01-22 09:42:01,0.3,0.6,84,1,0.23,0.84,71.5,61.7,F
2025-01-22 09:52:01,1.5,2.7,273,6,0.23,0.82,71.7,64.0,F
2025-01-22 10:02:01,1.7,3.1,302,6,0.23,0.83,71.6,64.0,F
2025-01-22 10:12:01,0.9,1.6,211,3,0.23,0.83,71.6,62.8,F
2025-01-22 10:22:01,1.0,1.9,170,3,0.23,0.84,71.9,62.8,F
2025-01-22 10:32:01,0.7,1.2,172,2,0.23,0.84,71.6,64.0,F
2025-01-22 10:42:01,0.6,0.9,126,2,0.23,0.84,71.6,62.8,F
2025-01-22 10:52:01,0.6,1.0,141,2,0.23,0.83,71.5,61.8,F
2025-01-22 11:02:01,0.3,0.3,72,1,0.23,0.83,71.4,61.7,F
2025-01-22 11:12:01,0.3,0.4,54,1,0.22,0.82,71.6,60.5,F
2025-01-22 11:22:01,0.2,0.2,39,1,0.22,0.81,71.5,60.5,F
2025-01-22 11:32:02,0.1,0.2,18,1,0.22,0.80,71.4,60.5,F
2025-01-22 11:42:02,0.2,0.4,57,1,0.22,0.80,71.3,60.5,F
2025-01-22 11:52:02,0.3,0.5,84,1,0.22,0.81,71.3,61.7,F
2025-01-22 12:02:02,0.5,0.5,123,1,0.22,0.81,71.4,60.5,F
2025-01-22 12:12:02,0.3,0.7,85,1,0.22,0.81,71.4,60.5,F
2025-01-22 12:22:02,0.3,0.5,91,1,0.22,0.81,71.3,61.8,F
2025-01-22 12:32:02,0.1,0.2,12,1,0.22,0.81,71.2,61.7,F
2025-01-22 12:42:02,0.2,0.2,75,1,0.22,0.81,71.3,61.7,F
2025-01-22 12:52:02,0.1,0.1,25,2,0.22,0.81,71.3,60.7,F
2025-01-22 13:02:02,0.2,0.3,15,1,0.22,0.82,71.4,61.8,F
2025-01-22 13:12:02,0.4,0.8,97,1,0.32,1.06,71.5,60.5,F
2025-01-22 13:22:02,0.2,0.2,44,2,0.33,1.09,71.3,60.5,F
2025-01-22 13:32:02,0.2,0.3,19,1,0.35,1.13,71.3,61.7,F
2025-01-22 13:42:02,0.1,0.1,21,1,0.31,1.04,71.3,60.7,F
2025-01-22 13:52:02,0.2,0.2,51,1,0.24,0.86,71.3,60.5,F
2025-01-22 14:02:02,0.1,0.2,53,1,0.24,0.86,71.4,60.5,F
2025-01-22 14:12:02,0.3,0.4,37,1,0.24,0.86,71.5,61.8,F
2025-01-22 14:22:03,0.7,0.7,163,2,0.24,0.86,71.2,60.5,F
2025-01-22 14:32:03,0.4,0.4,102,1,0.24,0.86,71.1,60.6,F
2025-01-22 14:42:03,1.0,1.7,219,4,0.26,0.92,71.1,61.7,F
2025-01-22 14:52:03,4.7,7.8,716,19,0.26,0.91,71.2,61.7,F
2025-01-22 15:02:03,3.5,5.4,538,14,0.26,0.91,71.3,62.8,F
2025-01-22 15:12:03,2.0,3.1,377,8,0.26,0.90,71.4,62.8,F
2025-01-22 15:22:03,1.8,2.9,310,7,0.26,0.90,71.2,61.8,F
2025-01-22 15:32:03,1.0,1.9,256,4,0.25,0.89,71.2,60.5,F
2025-01-22 15:42:03,0.6,1.1,151,2,0.25,0.88,71.2,59.4,F
2025-01-22 15:52:03,0.5,0.5,128,1,0.24,0.87,71.2,60.5,F
2025-01-22 16:02:03,0.3,0.3,110,1,0.23,0.84,71.1,60.6,F
2025-01-22 16:12:03,0.4,0.7,100,1,0.24,0.85,71.2,61.7,F
2025-01-22 16:22:04,0.6,1.0,150,2,0.24,0.85,71.0,60.6,F
2025-01-22 16:32:03,0.4,0.8,101,1,0.23,0.84,71.0,60.6,F
2025-01-22 16:42:03,0.5,0.8,120,2,0.23,0.84,70.9,60.7,F
2025-01-22 16:52:03,0.4,0.9,122,1,0.23,0.84,70.9,61.8,F
2025-01-22 17:02:03,0.2,0.2,58,1,0.23,0.84,70.8,61.7,F
2025-01-22 17:12:04,0.1,0.2,36,2,0.23,0.83,70.8,61.7,F
2025-01-22 17:22:04,0.2,0.3,62,1,0.23,0.83,70.6,60.6,F
2025-01-22 17:32:04,0.2,0.3,38,1,0.23,0.84,70.5,60.7,F
2025-01-22 17:42:05,0.1,0.2,18,1,0.23,0.83,70.6,61.7,F
2025-01-22 17:52:04,0.2,0.2,56,1,0.23,0.83,70.6,61.7,F
2025-01-22 18:02:04,0.5,0.9,131,2,0.23,0.83,70.5,62.9,F
2025-01-22 18:12:04,0.2,0.3,60,1,0.23,0.82,70.6,60.6,F
2025-01-22 18:22:04,0.2,0.4,52,1,0.23,0.82,70.4,60.6,F
2025-01-22 18:32:04,0.2,0.4,63,1,0.23,0.84,70.6,59.4,F
2025-01-22 18:42:04,0.2,0.2,29,2,0.23,0.83,70.6,60.6,F
2025-01-22 18:52:04,0.6,1.0,138,2,0.23,0.83,70.8,60.7,F
2025-01-22 19:02:04,0.6,1.0,154,2,0.23,0.84,71.3,60.5,F
2025-01-22 19:12:04,0.5,0.7,114,1,0.22,0.81,69.8,58.3,F
2025-01-22 19:22:04,0.9,1.6,227,3,0.21,0.77,68.0,59.6,F
2025-01-22 19:32:04,1.0,1.6,236,4,0.21,0.78,69.6,63.0,F
2025-01-22 19:42:04,0.6,0.9,117,2,0.22,0.80,71.7,60.5,F
2025-01-22 19:52:05,0.8,0.9,206,3,0.22,0.82,72.9,58.2,F
2025-01-22 20:02:05,0.8,1.3,171,3,0.22,0.82,72.6,58.2,F
2025-01-22 20:12:05,0.9,1.2,233,3,0.22,0.80,72.2,59.4,F
2025-01-22 20:22:05,0.4,0.8,114,1,0.22,0.81,71.7,59.4,F
2025-01-22 20:32:05,0.5,0.8,119,2,0.22,0.81,71.6,59.4,F
2025-01-22 20:42:05,0.9,1.5,229,3,0.22,0.80,72.9,57.2,F
2025-01-22 20:52:05,1.3,2.2,197,5,0.22,0.80,73.8,55.9,F
2025-01-22 21:02:05,1.3,2.1,238,5,0.22,0.80,73.9,58.2,F
2025-01-22 21:12:05,6.7,10.6,1038,27,0.04,0.16,72.8,41.1,F
2025-01-22 21:22:05,4.1,6.9,691,16,0.09,0.46,71.4,50.4,F
2025-01-22 21:32:05,4.4,7.3,717,18,0.12,0.55,71.7,52.5,F
2025-01-22 21:42:05,4.0,6.1,649,16,0.13,0.59,72.0,53.7,F
2025-01-22 21:52:05,3.8,6.7,660,15,0.19,0.74,71.9,54.8,F
2025-01-22 22:02:05,3.7,6.4,579,15,0.19,0.74,72.1,54.8,F
2025-01-22 22:12:05,3.3,5.8,490,13,0.21,0.78,72.1,56.1,F
2025-01-22 22:22:05,3.7,5.5,602,15,0.23,0.83,71.9,57.2,F
2025-01-22 22:32:05,3.5,6.2,539,14,0.23,0.83,71.9,58.2,F
2025-01-22 22:42:06,2.6,4.7,434,10,0.22,0.82,71.9,58.2,F
2025-01-22 22:52:06,3.3,6.1,505,13,0.21,0.79,72.1,59.5,F
2025-01-22 23:02:06,2.4,4.2,399,9,0.21,0.77,72.0,59.4,F
2025-01-22 23:12:06,2.4,3.8,390,9,0.21,0.77,71.9,60.5,F
2025-01-22 23:22:06,2.5,4.2,394,10,0.20,0.76,71.6,61.8,F
2025-01-22 23:32:06,1.4,2.0,245,5,0.20,0.76,71.6,58.2,F
2025-01-22 23:42:06,1.8,2.9,306,7,0.20,0.77,71.7,58.2,F
2025-01-22 23:52:06,1.7,3.1,310,7,0.20,0.75,71.7,59.4,F
