DATE,PM2.5(ug/m3),PM10(ug/m3),PARTICLES(per/L),AQI,HCHO(mg/m3),TVOC(mg/m3),TEMP,HUMI(%RH),TEMPUNIT
2024-12-28 00:07:03,22.0,36.2,3344,71,0.10,0.51,71.5,54.8,F
2024-12-28 00:17:03,17.7,30.4,2719,62,0.10,0.51,70.6,57.2,F
2024-12-28 00:27:03,18.0,30.3,2794,63,0.10,0.51,71.3,57.1,F
2024-12-28 00:37:03,17.8,29.5,2638,62,0.10,0.51,71.6,57.1,F
2024-12-28 00:47:03,16.6,29.0,2542,60,0.10,0.52,71.9,58.2,F
2024-12-28 00:57:03,14.7,24.6,2237,56,0.10,0.51,71.9,57.2,F
2024-12-28 01:07:03,12.9,21.9,1969,52,0.10,0.51,72.3,57.1,F
2024-12-28 01:17:03,13.1,23.3,2060,53,0.11,0.52,72.3,58.2,F
2024-12-28 01:27:03,12.7,21.6,1998,52,0.11,0.52,72.3,58.2,F
2024-12-28 01:37:03,12.0,20.0,1836,49,0.11,0.52,72.4,58.2,F
2024-12-28 01:47:03,12.4,20.9,1916,51,0.11,0.53,72.4,58.3,F
2024-12-28 01:57:03,12.5,20.9,1925,51,0.11,0.53,72.5,60.5,F
2024-12-28 02:07:03,12.2,19.5,1879,51,0.11,0.53,72.6,59.4,F
2024-12-28 02:17:04,10.4,18.7,1613,42,0.11,0.52,72.4,59.4,F
2024-12-28 02:27:04,11.4,18.8,1789,47,0.11,0.53,72.3,60.5,F
2024-12-28 02:37:04,11.4,20.0,1857,46,0.11,0.53,72.3,60.5,F
2024-12-28 02:47:04,12.0,19.7,1832,49,0.11,0.53,72.3,60.5,F
2024-12-28 02:57:04,11.7,20.0,1840,48,0.11,0.54,72.6,60.5,F
2024-12-28 03:07:04,11.6,18.9,1814,48,0.11,0.54,72.5,60.6,F
2024-12-28 03:17:04,9.6,15.6,1459,39,0.11,0.53,72.3,60.5,F
2024-12-28 03:27:04,9.8,15.6,1455,40,0.11,0.53,72.4,61.8,F
2024-12-28 03:37:04,8.7,14.0,1328,36,0.11,0.54,72.4,61.6,F
2024-12-28 03:47:04,10.5,18.0,1658,43,0.11,0.54,72.6,60.5,F
2024-12-28 03:57:04,11.2,18.9,1759,46,0.11,0.54,72.5,61.7,F
2024-12-28 04:07:04,9.5,16.5,1504,39,0.11,0.53,72.3,61.8,F
2024-12-28 04:17:04,11.2,19.1,1691,46,0.11,0.54,72.3,62.9,F
2024-12-28 04:27:04,9.8,17.2,1575,40,0.11,0.54,72.3,61.7,F
2024-12-28 04:37:04,9.1,15.6,1448,37,0.11,0.54,72.4,61.6,F
2024-12-28 04:47:04,9.1,15.8,1441,37,0.11,0.54,72.4,61.6,F
2024-12-28 04:57:04,9.6,16.0,1493,39,0.11,0.53,72.5,61.7,F
2024-12-28 05:07:05,8.3,13.8,1311,34,0.11,0.53,72.3,62.9,F
2024-12-28 05:17:05,8.5,14.7,1314,35,0.11,0.54,72.3,62.9,F
2024-12-28 05:27:05,8.6,15.1,1297,35,0.12,0.55,72.4,61.6,F
2024-12-28 05:37:05,10.5,17.3,1662,43,0.12,0.55,72.4,61.8,F
2024-12-28 05:47:05,8.0,13.7,1253,32,0.12,0.55,72.3,62.8,F
2024-12-28 05:57:05,8.4,13.7,1379,34,0.11,0.54,72.5,62.8,F
2024-12-28 06:07:05,8.1,12.8,1274,33,0.11,0.54,72.4,61.6,F
2024-12-28 06:17:05,8.5,14.4,1357,34,0.11,0.54,72.4,61.8,F
2024-12-28 06:27:05,8.2,13.1,1307,34,0.11,0.54,72.4,61.7,F
2024-12-28 06:37:05,9.4,15.9,1468,38,0.11,0.53,72.3,61.7,F
2024-12-28 06:47:05,7.6,12.8,1158,31,0.11,0.53,72.6,61.6,F
2024-12-28 06:57:05,7.9,13.7,1224,32,0.11,0.54,72.5,61.7,F
2024-12-28 07:07:05,7.7,12.3,1182,31,0.12,0.55,72.4,61.8,F
2024-12-28 07:17:05,6.5,11.4,977,26,0.11,0.54,72.4,61.6,F
2024-12-28 07:27:05,6.4,9.9,1037,26,0.11,0.53,72.5,61.6,F
2024-12-28 07:37:05,6.9,12.1,1074,28,0.11,0.53,72.5,61.6,F
2024-12-28 07:47:06,5.0,8.4,813,20,0.11,0.54,72.7,61.6,F
2024-12-28 07:57:06,6.7,11.2,1027,27,0.11,0.54,72.5,61.8,F
2024-12-28 08:07:06,5.6,9.1,845,23,0.11,0.54,72.4,60.5,F
2024-12-28 08:17:06,4.0,6.9,678,16,0.12,0.55,72.4,59.4,F
2024-12-28 08:27:06,4.7,7.2,732,19,0.11,0.54,72.5,59.5,F
