DATE,PM2.5(ug/m3),PM10(ug/m3),PARTICLES(per/L),AQI,HCHO(mg/m3),TVOC(mg/m3),TEMP,HUMI(%RH),TEMPUNIT
2024-12-25 00:06:37,2.3,3.5,359,9,0.06,0.28,71.6,59.4,F
2024-12-25 00:16:37,2.0,3.1,391,8,0.06,0.28,71.6,59.4,F
2024-12-25 00:26:37,2.1,3.6,424,8,0.06,0.28,71.6,59.5,F
2024-12-25 00:36:37,2.2,3.6,331,9,0.06,0.28,71.7,58.3,F
2024-12-25 00:46:37,2.6,4.2,425,10,0.06,0.27,71.7,58.4,F
2024-12-25 00:56:38,2.4,4.0,354,9,0.06,0.27,71.5,59.5,F
2024-12-25 01:06:38,2.7,4.1,466,11,0.06,0.28,71.6,59.4,F
2024-12-25 01:16:38,2.5,4.6,417,10,0.06,0.27,71.5,58.3,F
2024-12-25 01:26:38,3.4,5.5,525,13,0.06,0.26,71.5,58.3,F
2024-12-25 01:36:38,2.9,4.9,498,11,0.06,0.26,71.7,58.4,F
2024-12-25 01:46:38,2.6,4.8,452,10,0.06,0.27,71.5,59.4,F
2024-12-25 01:56:38,3.1,5.0,542,12,0.05,0.25,71.6,58.2,F
2024-12-25 02:06:38,2.6,4.6,426,10,0.05,0.25,71.5,58.3,F
2024-12-25 02:16:38,3.0,5.6,536,12,0.05,0.25,71.4,58.3,F
2024-12-25 02:26:38,2.9,4.8,523,11,0.05,0.25,71.5,58.3,F
2024-12-25 02:36:38,2.5,4.1,406,10,0.05,0.25,71.7,58.2,F
2024-12-25 02:46:38,2.8,4.7,488,11,0.05,0.25,71.4,58.3,F
2024-12-25 02:56:38,2.6,4.3,456,10,0.05,0.25,71.4,59.5,F
2024-12-25 03:06:38,3.4,6.0,550,14,0.06,0.26,71.5,58.3,F
2024-12-25 03:16:38,3.3,5.4,526,13,0.05,0.25,71.3,58.4,F
2024-12-25 03:26:38,2.9,4.9,518,11,0.05,0.25,71.6,58.4,F
2024-12-25 03:36:38,3.2,5.5,494,13,0.06,0.26,71.4,59.4,F
2024-12-25 03:46:39,2.8,4.4,476,11,0.06,0.27,71.6,60.5,F
2024-12-25 03:56:39,2.7,4.7,444,11,0.06,0.26,71.6,60.5,F
2024-12-25 04:06:39,4.5,7.4,664,18,0.06,0.26,71.7,61.7,F
2024-12-25 04:16:39,3.5,4.8,541,14,0.06,0.26,71.8,60.6,F
2024-12-25 04:26:39,3.6,6.2,564,14,0.06,0.27,71.8,61.7,F
2024-12-25 04:36:39,3.5,5.4,562,14,0.06,0.26,71.6,59.4,F
2024-12-25 04:46:39,4.0,6.7,669,16,0.06,0.27,71.5,59.4,F
2024-12-25 04:56:39,3.0,5.4,553,12,0.06,0.28,71.6,60.6,F
2024-12-25 05:06:39,3.4,6.0,530,14,0.06,0.26,71.6,59.5,F
2024-12-25 05:16:39,3.1,5.3,578,12,0.06,0.27,71.6,59.4,F
2024-12-25 05:26:39,4.2,7.5,727,17,0.06,0.27,71.5,59.5,F
2024-12-25 05:36:39,3.5,5.8,549,14,0.06,0.28,71.5,59.4,F
2024-12-25 05:46:39,3.6,6.0,576,14,0.06,0.28,71.5,60.6,F
2024-12-25 05:56:39,3.6,5.9,562,15,0.06,0.27,71.5,60.5,F
2024-12-25 06:06:39,3.5,5.5,537,14,0.06,0.27,71.6,59.5,F
2024-12-25 06:16:39,3.4,5.6,532,13,0.06,0.26,71.5,59.4,F
2024-12-25 06:26:39,3.9,6.2,656,16,0.06,0.28,71.4,59.4,F
2024-12-25 06:36:40,4.6,8.2,729,19,0.06,0.28,71.5,60.5,F
2024-12-25 06:46:40,3.7,6.3,617,15,0.06,0.26,71.5,59.4,F
2024-12-25 06:56:40,4.9,8.3,814,20,0.06,0.26,71.4,59.4,F
2024-12-25 07:06:40,3.8,5.9,665,15,0.06,0.27,71.6,59.5,F
2024-12-25 07:16:40,3.5,6.1,565,14,0.06,0.28,71.4,59.4,F
2024-12-25 07:26:40,3.8,6.4,622,15,0.06,0.26,71.4,59.4,F
2024-12-25 07:36:40,3.6,5.7,593,14,0.06,0.26,71.4,59.4,F
