DATE,PM2.5(ug/m3),PM10(ug/m3),PARTICLES(per/L),AQI,HCHO(mg/m3),TVOC(mg/m3),TEMP,HUMI(%RH),TEMPUNIT
2025-01-24 00:02:15,0.9,1.5,218,3,0.17,0.67,72.0,58.2,F
2025-01-24 00:12:15,0.5,0.7,109,1,0.16,0.67,72.1,57.1,F
2025-01-24 00:22:15,0.6,0.8,121,2,0.16,0.67,72.1,57.2,F
2025-01-24 00:32:15,0.6,1.1,163,2,0.16,0.66,71.9,57.1,F
2025-01-24 00:42:15,0.2,0.4,64,1,0.17,0.67,71.9,57.1,F
2025-01-24 00:52:15,0.5,1.1,138,2,0.17,0.67,71.8,57.1,F
2025-01-24 01:02:15,0.6,0.9,179,2,0.17,0.68,71.8,57.1,F
2025-01-24 01:12:15,0.6,1.0,140,2,0.17,0.67,72.0,57.2,F
2025-01-24 01:22:15,0.5,0.9,106,2,0.17,0.68,71.9,57.2,F
2025-01-24 01:32:15,0.4,0.8,88,1,0.17,0.68,71.8,57.1,F
2025-01-24 01:42:15,0.4,0.7,100,1,0.17,0.68,71.7,57.1,F
2025-01-24 01:52:15,0.3,0.3,79,1,0.17,0.69,71.6,57.1,F
2025-01-24 02:02:15,0.3,0.4,90,1,0.17,0.68,71.6,57.1,F
2025-01-24 02:12:15,0.4,0.6,81,1,0.17,0.68,71.7,57.2,F
2025-01-24 02:22:15,0.2,0.4,58,1,0.17,0.69,71.7,57.2,F
2025-01-24 02:32:15,0.5,0.9,101,2,0.17,0.69,71.6,57.1,F
2025-01-24 02:42:15,0.3,0.5,89,1,0.17,0.69,71.4,57.2,F
2025-01-24 02:52:16,0.3,0.6,59,1,0.17,0.69,71.4,57.1,F
2025-01-24 03:02:16,0.9,1.6,222,3,0.17,0.69,71.4,57.1,F
2025-01-24 03:12:16,0.5,0.8,127,2,0.17,0.69,71.5,57.1,F
2025-01-24 03:22:16,0.2,0.5,76,1,0.17,0.69,71.4,56.0,F
2025-01-24 03:32:16,0.4,0.8,105,1,0.17,0.69,71.3,56.0,F
2025-01-24 03:42:16,0.2,0.2,69,1,0.17,0.69,71.2,56.1,F
2025-01-24 03:52:16,0.6,1.1,142,2,0.17,0.69,71.2,56.0,F
2025-01-24 04:02:16,0.4,0.8,129,1,0.17,0.69,71.2,56.0,F
2025-01-24 04:12:16,0.3,0.6,78,1,0.17,0.69,71.3,56.0,F
2025-01-24 04:22:16,0.3,0.5,79,1,0.17,0.69,71.1,56.1,F
2025-01-24 04:32:16,0.3,0.6,100,1,0.17,0.69,71.0,56.0,F
2025-01-24 04:42:16,0.2,0.3,44,1,0.17,0.69,71.0,56.0,F
2025-01-24 04:52:16,0.1,0.2,44,1,0.17,0.69,70.9,56.0,F
2025-01-24 05:02:16,0.2,0.4,64,1,0.17,0.69,70.9,56.0,F
2025-01-24 05:12:16,0.3,0.5,95,1,0.17,0.69,71.0,56.0,F
2025-01-24 05:22:16,0.5,0.9,103,1,0.17,0.69,70.8,56.1,F
2025-01-24 05:32:16,0.2,0.1,52,1,0.17,0.69,70.8,56.0,F
2025-01-24 05:42:17,0.1,0.2,16,1,0.17,0.69,70.8,56.0,F
2025-01-24 05:52:17,0.3,0.5,66,1,0.17,0.69,70.7,56.0,F
2025-01-24 06:02:17,0.4,0.4,114,1,0.17,0.69,70.7,56.0,F
2025-01-24 06:12:17,0.4,0.6,80,1,0.17,0.69,70.8,56.0,F
2025-01-24 06:22:17,0.3,0.5,65,1,0.17,0.69,70.8,56.1,F
2025-01-24 06:32:17,0.3,0.4,85,1,0.17,0.69,70.6,56.0,F
2025-01-24 06:42:17,0.3,0.5,71,1,0.17,0.69,70.6,56.0,F
2025-01-24 06:52:17,0.4,0.6,84,1,0.17,0.69,70.6,56.0,F
2025-01-24 07:02:17,0.2,0.2,61,1,0.17,0.69,70.9,56.0,F
2025-01-24 07:12:17,0.2,0.2,45,1,0.17,0.69,70.8,56.0,F
2025-01-24 07:22:17,0.3,0.5,49,1,0.17,0.69,70.5,56.1,F
2025-01-24 07:32:17,0.5,0.9,135,1,0.17,0.69,70.6,56.0,F
2025-01-24 07:42:17,0.3,0.4,81,1,0.17,0.69,70.4,56.0,F
2025-01-24 07:52:17,0.3,0.4,72,1,0.17,0.69,70.4,56.0,F
2025-01-24 08:02:17,0.2,0.4,64,2,0.17,0.68,70.5,56.0,F
2025-01-24 08:12:17,0.3,0.6,90,1,0.17,0.68,70.6,56.1,F
2025-01-24 08:22:17,0.3,0.6,64,1,0.17,0.68,70.4,56.0,F
2025-01-24 08:32:18,3.4,5.3,524,13,0.19,0.72,70.5,56.1,F
2025-01-24 08:42:18,9.1,15.8,1441,37,0.22,0.81,70.7,57.1,F
2025-01-24 08:52:18,6.0,11.1,992,24,0.21,0.77,70.9,57.1,F
2025-01-24 09:02:18,4.4,7.7,659,17,0.20,0.76,71.1,57.1,F
2025-01-24 09:12:18,2.2,3.6,343,9,0.19,0.74,71.1,57.2,F
2025-01-24 09:22:18,1.7,2.9,317,7,0.19,0.73,70.9,57.1,F
2025-01-24 09:32:18,0.9,1.5,233,3,0.19,0.72,70.8,57.1,F
2025-01-24 09:42:18,1.6,2.9,298,6,0.18,0.72,70.9,59.4,F
2025-01-24 09:52:18,1.5,2.5,265,6,0.18,0.72,71.0,59.4,F
2025-01-24 10:02:18,1.0,1.0,265,4,0.18,0.72,71.1,59.5,F
2025-01-24 10:12:18,1.2,2.1,196,4,0.19,0.72,71.2,59.4,F
2025-01-24 10:22:18,0.3,0.5,92,1,0.19,0.72,70.9,59.4,F
