DATE,PM2.5(ug/m3),PM10(ug/m3),PARTICLES(per/L),AQI,HCHO(mg/m3),TVOC(mg/m3),TEMP,HUMI(%RH),TEMPUNIT
2025-01-23 00:02:06,1.6,2.5,244,6,0.19,0.73,71.9,56.0,F
2025-01-23 00:12:06,1.7,2.8,312,6,0.19,0.74,71.9,58.2,F
2025-01-23 00:22:06,1.8,2.9,312,7,0.20,0.75,71.6,59.4,F
2025-01-23 00:32:06,1.7,3.0,333,6,0.19,0.74,71.7,60.5,F
2025-01-23 00:42:06,1.3,2.4,213,5,0.20,0.75,71.6,60.6,F
2025-01-23 00:52:06,2.0,3.6,379,8,0.20,0.75,71.6,61.8,F
2025-01-23 01:02:06,1.4,2.3,238,5,0.20,0.77,71.9,65.2,F
2025-01-23 01:12:06,2.0,3.6,373,8,0.20,0.75,71.9,61.7,F
2025-01-23 01:22:06,1.4,3.2,246,5,0.20,0.75,71.6,62.8,F
2025-01-23 01:32:07,1.1,1.8,258,4,0.20,0.75,71.6,62.9,F
2025-01-23 01:42:07,1.3,2.3,214,5,0.19,0.74,71.5,60.5,F
2025-01-23 01:52:07,1.3,2.2,210,5,0.19,0.73,71.3,60.5,F
2025-01-23 02:02:07,1.0,1.7,257,4,0.19,0.72,71.6,60.6,F
2025-01-23 02:12:07,1.0,1.7,261,4,0.19,0.72,71.7,60.5,F
2025-01-23 02:22:07,1.2,1.9,171,4,0.19,0.73,71.5,61.7,F
2025-01-23 02:32:07,1.1,2.0,171,4,0.19,0.73,71.7,60.5,F
2025-01-23 02:42:07,0.9,1.5,223,3,0.19,0.73,71.7,60.5,F
2025-01-23 02:52:07,1.2,2.0,173,4,0.19,0.73,71.7,60.5,F
2025-01-23 03:02:07,0.8,0.8,189,3,0.19,0.74,72.0,60.5,F
2025-01-23 03:12:07,0.7,1.2,173,2,0.19,0.73,72.0,60.5,F
2025-01-23 03:22:07,0.7,1.3,176,2,0.19,0.74,71.8,60.5,F
2025-01-23 03:32:07,0.6,1.0,127,2,0.19,0.74,71.7,59.4,F
2025-01-23 03:42:07,0.6,0.9,135,2,0.19,0.74,71.9,59.4,F
2025-01-23 03:52:07,0.5,1.0,140,2,0.19,0.74,71.8,60.5,F
2025-01-23 04:02:07,0.7,1.3,159,2,0.19,0.74,71.9,59.5,F
2025-01-23 04:12:07,0.3,0.4,50,1,0.19,0.74,71.9,59.5,F
2025-01-23 04:22:08,0.5,1.0,145,2,0.19,0.74,71.6,59.4,F
2025-01-23 04:32:08,0.4,0.6,119,1,0.19,0.74,71.6,59.4,F
2025-01-23 04:42:08,0.5,0.7,119,1,0.19,0.74,71.6,59.4,F
2025-01-23 04:52:08,0.4,0.8,92,1,0.19,0.74,71.5,59.4,F
2025-01-23 05:02:08,0.4,0.4,93,1,0.19,0.74,71.6,59.5,F
2025-01-23 05:12:08,0.6,1.0,150,2,0.19,0.74,71.5,59.4,F
2025-01-23 05:22:08,0.4,0.7,93,1,0.19,0.74,71.4,59.4,F
2025-01-23 05:32:08,0.4,0.8,116,1,0.19,0.74,71.4,59.4,F
2025-01-23 05:42:08,0.6,1.0,134,2,0.19,0.73,71.3,59.4,F
2025-01-23 05:52:08,0.6,1.1,162,2,0.19,0.73,71.6,58.4,F
2025-01-23 06:02:08,0.6,0.9,130,2,0.19,0.73,71.4,58.4,F
2025-01-23 06:12:08,0.4,0.7,92,1,0.19,0.73,71.2,58.4,F
2025-01-23 06:22:08,0.6,1.1,132,2,0.19,0.73,71.2,58.3,F
2025-01-23 06:32:09,0.4,0.5,107,1,0.19,0.73,71.1,58.3,F
2025-01-23 06:42:08,0.5,0.9,122,2,0.19,0.73,71.1,58.3,F
2025-01-23 06:52:08,0.5,0.9,103,2,0.19,0.73,71.0,58.3,F
2025-01-23 07:02:08,0.5,0.6,96,1,0.19,0.73,71.3,58.4,F
2025-01-23 07:12:09,0.8,1.4,183,3,0.19,0.73,71.0,58.4,F
2025-01-23 07:22:09,0.7,1.0,134,2,0.19,0.73,70.9,58.3,F
2025-01-23 07:32:09,0.4,0.5,94,1,0.19,0.73,71.0,58.3,F
2025-01-23 07:42:09,0.4,0.6,95,1,0.19,0.72,70.9,58.3,F
2025-01-23 07:52:09,0.3,0.5,92,1,0.19,0.72,71.1,58.4,F
2025-01-23 08:02:09,0.2,0.2,47,1,0.19,0.72,71.1,58.3,F
2025-01-23 08:12:09,0.7,1.4,179,3,0.19,0.73,70.9,58.4,F
2025-01-23 08:22:09,0.4,0.6,67,1,0.19,0.73,70.9,58.3,F
2025-01-23 08:32:09,3.4,5.9,522,14,0.27,0.92,71.1,60.5,F
2025-01-23 08:42:09,2.4,4.1,408,10,0.25,0.87,71.3,59.4,F
2025-01-23 08:52:09,1.6,2.6,273,6,0.23,0.83,71.6,59.4,F
2025-01-23 09:02:09,1.4,2.3,266,5,0.22,0.82,71.5,59.4,F
2025-01-23 09:12:09,0.9,1.4,213,3,0.22,0.80,71.5,59.4,F
2025-01-23 09:22:09,0.6,1.1,166,2,0.21,0.79,71.4,59.4,F
2025-01-23 09:32:09,1.7,3.0,324,7,0.32,1.05,71.3,59.4,F
2025-01-23 09:42:09,1.1,2.0,176,4,0.26,0.91,71.3,59.4,F
2025-01-23 09:52:09,1.0,1.7,166,4,0.25,0.88,71.6,59.5,F
2025-01-23 10:02:10,1.0,1.3,252,4,0.24,0.86,71.3,59.4,F
2025-01-23 10:12:10,0.8,1.3,166,3,0.24,0.85,71.3,59.4,F
2025-01-23 10:22:10,0.9,1.5,228,3,0.23,0.84,71.2,59.4,F
2025-01-23 10:32:10,0.6,1.1,147,2,0.23,0.83,71.2,59.4,F
2025-01-23 10:42:10,0.4,0.4,132,1,0.23,0.82,71.3,59.4,F
2025-01-23 10:52:10,0.4,0.6,100,1,0.22,0.82,71.4,59.4,F
2025-01-23 11:02:10,0.2,0.2,61,1,0.22,0.81,71.1,59.5,F
2025-01-23 11:12:10,0.2,0.3,34,2,0.22,0.81,71.2,58.3,F
2025-01-23 11:22:10,0.4,0.6,72,1,0.22,0.80,71.2,58.3,F
2025-01-23 11:32:10,0.3,0.3,88,1,0.22,0.80,71.1,58.3,F
2025-01-23 11:42:10,0.3,0.5,79,1,0.22,0.80,71.3,58.3,F
2025-01-23 11:52:10,0.2,0.3,23,1,0.21,0.79,71.2,58.4,F
2025-01-23 12:02:10,0.1,0.3,120,1,0.21,0.79,71.0,58.4,F
2025-01-23 12:12:10,0.4,0.7,73,1,0.21,0.78,71.0,57.1,F
2025-01-23 12:22:10,0.3,0.4,57,1,0.21,0.77,70.9,58.4,F
2025-01-23 12:32:10,0.3,0.5,94,1,0.20,0.76,70.8,57.1,F
2025-01-23 12:42:10,0.5,0.7,139,1,0.20,0.76,70.9,57.1,F
2025-01-23 12:52:11,0.6,0.9,132,2,0.20,0.76,70.8,57.2,F
2025-01-23 13:02:11,0.3,0.5,89,1,0.20,0.76,70.6,57.1,F
2025-01-23 13:12:11,0.3,0.5,78,1,0.20,0.76,70.6,57.1,F
2025-01-23 13:22:11,0.5,0.9,127,2,0.20,0.76,70.6,57.1,F
2025-01-23 13:32:11,0.2,0.2,50,1,0.20,0.76,70.3,57.1,F
2025-01-23 13:42:11,0.4,0.8,105,1,0.20,0.76,70.6,57.1,F
2025-01-23 13:52:11,0.2,0.5,54,1,0.20,0.75,70.3,57.3,F
2025-01-23 14:02:12,0.2,0.3,54,1,0.20,0.75,70.3,57.1,F
2025-01-23 14:12:11,0.1,0.2,12,1,0.20,0.75,70.3,57.1,F
2025-01-23 14:22:11,0.1,0.2,26,1,0.19,0.74,70.2,57.2,F
2025-01-23 14:32:11,0.2,0.3,15,1,0.19,0.74,70.2,57.3,F
2025-01-23 14:42:11,0.2,0.3,61,2,0.20,0.76,70.4,57.3,F
2025-01-23 14:52:11,0.6,1.0,129,2,0.21,0.79,70.3,58.3,F
2025-01-23 15:02:11,0.4,0.8,120,1,0.23,0.84,70.5,58.3,F
2025-01-23 15:12:11,0.6,0.6,138,2,0.22,0.82,70.6,59.4,F
2025-01-23 15:22:11,0.3,0.4,69,1,0.22,0.80,70.7,59.5,F
2025-01-23 15:32:11,1.4,2.4,251,5,0.21,0.79,70.7,59.4,F
2025-01-23 15:42:12,0.8,1.6,231,3,0.21,0.78,71.0,58.3,F
2025-01-23 15:52:12,1.0,1.7,255,3,0.21,0.78,70.8,59.5,F
2025-01-23 16:02:13,0.7,1.3,169,2,0.20,0.77,70.9,59.4,F
2025-01-23 16:12:12,0.6,0.9,157,2,0.20,0.75,70.8,58.3,F
2025-01-23 16:22:12,0.8,1.5,195,3,0.19,0.73,70.8,58.3,F
2025-01-23 16:32:12,0.7,1.1,141,2,0.19,0.73,70.6,58.3,F
