DATE,PM2.5(ug/m3),PM10(ug/m3),PARTICLES(per/L),AQI,HCHO(mg/m3),TVOC(mg/m3),TEMP,HUMI(%RH),TEMPUNIT
2025-01-08 00:19:58,8.1,13.1,1240,33,0.34,1.11,69.9,53.7,F
2025-01-08 00:29:58,7.5,12.7,1213,30,0.36,1.17,69.9,52.6,F
2025-01-08 00:39:58,7.7,12.7,1180,31,0.39,1.24,70.0,52.6,F
2025-01-08 00:49:58,6.7,11.1,1024,27,0.44,1.35,70.0,53.7,F
2025-01-08 00:59:58,6.2,10.2,1028,25,0.45,1.39,70.1,53.7,F
2025-01-08 01:09:59,6.7,11.0,1049,27,0.43,1.33,69.9,52.6,F
2025-01-08 01:19:59,6.3,10.6,1000,26,0.44,1.35,69.9,52.6,F
2025-01-08 01:29:59,5.8,9.3,908,23,0.50,1.50,69.9,52.6,F
2025-01-08 01:39:59,6.1,10.3,993,25,0.52,1.58,69.9,52.6,F
2025-01-08 01:49:59,5.7,9.6,897,23,0.52,1.58,69.8,52.7,F
2025-01-08 01:59:59,6.3,10.5,1032,25,0.47,1.44,70.0,52.7,F
2025-01-08 02:09:59,5.1,8.6,865,21,0.48,1.45,69.8,52.7,F
2025-01-08 02:19:59,5.4,8.8,813,22,0.53,1.63,69.9,52.6,F
2025-01-08 02:29:59,4.6,7.7,731,19,0.51,1.54,69.8,52.6,F
2025-01-08 02:39:59,5.4,9.2,888,22,0.51,1.55,69.6,52.6,F
2025-01-08 02:49:59,5.1,9.0,868,21,0.49,1.47,69.6,51.6,F
2025-01-08 02:59:59,4.9,8.3,803,20,0.49,1.47,69.5,51.5,F
2025-01-08 03:09:59,5.0,8.1,824,20,0.49,1.47,69.3,51.5,F
2025-01-08 03:19:59,5.2,7.9,865,21,0.49,1.48,69.2,51.5,F
2025-01-08 03:29:59,4.9,8.1,811,20,0.49,1.49,69.1,51.6,F
2025-01-08 03:39:59,4.8,8.2,777,19,0.50,1.53,69.1,51.6,F
