DATE,PM2.5(ug/m3),PM10(ug/m3),PARTICLES(per/L),AQI,HCHO(mg/m3),TVOC(mg/m3),TEMP,HUMI(%RH),TEMPUNIT
2025-01-29 00:02:57,0.5,1.0,128,2,0.20,0.77,71.0,61.8,F
2025-01-29 00:12:57,0.3,0.5,61,1,0.21,0.77,70.7,61.7,F
2025-01-29 00:22:57,0.6,1.1,144,2,0.21,0.77,70.9,59.4,F
2025-01-29 00:32:57,0.4,0.7,97,1,0.21,0.78,70.9,60.7,F
2025-01-29 00:42:57,0.3,0.5,58,1,0.20,0.77,70.9,58.3,F
2025-01-29 00:52:57,0.7,1.2,158,2,0.20,0.76,71.1,57.2,F
2025-01-29 01:02:57,0.5,0.5,115,1,0.20,0.77,71.0,58.3,F
2025-01-29 01:12:58,0.7,1.2,163,2,0.20,0.76,70.8,58.3,F
2025-01-29 01:22:58,0.3,0.3,92,1,0.20,0.76,70.7,58.3,F
2025-01-29 01:32:58,0.6,1.1,131,2,0.20,0.76,70.6,57.1,F
2025-01-29 01:42:58,0.6,1.1,158,2,0.20,0.76,70.7,60.6,F
2025-01-29 01:52:58,0.8,1.5,172,3,0.20,0.76,70.8,59.5,F
2025-01-29 02:02:58,0.9,1.6,205,3,0.20,0.76,70.7,59.4,F
2025-01-29 02:12:58,0.5,0.8,132,1,0.20,0.76,70.6,59.4,F
2025-01-29 02:22:58,0.4,0.9,117,1,0.20,0.76,70.7,60.7,F
2025-01-29 02:32:58,0.4,0.7,123,1,0.20,0.76,70.6,59.4,F
2025-01-29 02:42:58,0.5,0.7,143,1,0.20,0.76,70.7,60.6,F
2025-01-29 02:52:58,0.3,0.6,79,1,0.20,0.76,70.8,59.4,F
2025-01-29 03:02:58,0.1,0.2,40,1,0.20,0.76,70.6,59.5,F
2025-01-29 03:12:58,0.3,0.5,82,1,0.20,0.77,70.6,59.4,F
2025-01-29 03:22:58,0.4,0.8,111,1,0.20,0.76,70.6,60.6,F
